SamplingOperations_code,IBD_pred,region
3884,17.704098418427993,10
3885,15.49938863086395,10
3886,13.080170701206685,10
3887,20.169827630604676,10
3888,13.760428506589511,10
3889,12.139253551183565,10
3890,15.287433870248996,10
3891,15.565545301833284,10
3892,17.001430145277933,10
3893,16.65124957291839,10
3894,18.415362960703238,10
3895,16.862272924319814,10
3896,14.663685134792024,10
3897,10.54613344760292,10
3898,14.040965784156509,10
3899,17.57273663383669,10
3900,12.225705327956202,10
3901,15.042352400830149,10
3902,12.646917508788817,10
3903,14.926188247583276,10
3904,14.293950353388759,10
3905,14.198119256522528,10
3906,14.764909830638139,10
3907,16.57891254905731,10
3908,17.20914823030917,10
3909,18.122868174929074,10
3910,16.74621896855891,10
3911,15.503423792808146,10
3912,15.762130293932975,10
3913,14.10873978020588,10
3914,14.51726422841003,10
3915,17.907320441709686,10
3916,15.882761433573009,10
3917,15.262076669793808,10
3918,14.667300756371644,10
3919,14.442794165690371,10
3920,16.726045389805048,10
3921,12.618444972480761,10
3922,13.039617373783557,10
3923,19.50274498610107,10
3924,16.576201601646627,10
3925,15.034326387062045,10
120,18.304711597359294,22
121,18.770606325957495,22
122,13.156939069212484,22
123,14.50541109880924,22
124,15.443932532509082,22
125,14.260932487984197,22
126,12.982535387179412,22
127,14.335845287614916,22
128,13.922502898444874,22
129,14.714429560105973,22
130,11.918123558065172,22
131,18.850747470584196,22
132,18.669686039130205,22
