iter	Passed	Remaining
1133	24230	189441
1134	24248	189397
1135	24266	189344
1136	24283	189292
1137	24306	189284
1138	24325	189239
1139	24342	189189
1140	24359	189130
1141	24381	189114
1142	24399	189068
1143	24418	189030
1144	24441	189021
1145	24459	188970
1146	24477	188928
1147	24496	188886
1148	24515	188849
1149	24535	188814
1150	24556	188796
1151	24578	188773
1152	24597	188739
1153	24616	188700
1154	24635	188660
1155	24654	188621
1156	24672	188571
1157	24690	188526
1158	24710	188496
1159	24733	188488
1160	24758	188494
1161	24782	188489
1162	24802	188458
1163	24824	188442
1164	24844	188414
1165	24869	188422
1166	24892	188408
1167	24910	188364
1168	24930	188330
1169	24950	188301
1170	24971	188275
1171	24989	188228
1172	25009	188196
1173	25027	188151
1174	25046	188112
1175	25068	188098
1176	25086	188055
1177	25106	188021
1178	25126	187990
1179	25143	187936
1180	25164	187913
1181	25185	187889
1182	25202	187839
1183	25223	187813
1184	25244	187790
1185	25262	187743
1186	25281	187708
1187	25300	187667
1188	25321	187639
1189	25340	187605
1190	25359	187570
1191	25378	187527
1192	25397	187487
1193	25416	187449
1194	25435	187415
1195	25455	187383
1196	25475	187351
1197	25494	187313
1198	25510	187256
1199	25537	187273
1200	25558	187248
1201	25578	187221
1202	25596	187177
1203	25617	187149
1204	25636	187116
1205	25656	187081
1206	25679	187073
1207	25701	187057
1208	25726	187065
1209	25749	187058
1210	25778	187088
1211	25797	187056
1212	25816	187016
1213	25838	187002
1214	25859	186973
1215	25878	186940
1216	25906	186962
1217	25926	186936
1218	25946	186902
1219	25965	186864
1220	25984	186828
1221	26003	186791
1222	26027	186787
1223	26051	186788
1224	26073	186769
1225	26093	186738
1226	26112	186705
1227	26129	186651
1228	26149	186621
1229	26170	186600
1230	26192	186583
1231	26210	186536
1232	26232	186522
1233	26253	186497
1234	26272	186461
1235	26290	186412
1236	26309	186377
1237	26328	186340
1238	26348	186313
1239	26373	186312
1240	26400	186333
1241	26432	186390
1242	26460	186413
1243	26490	186458
1244	26517	186474
1245	26541	186469
1246	26567	186480
1247	26587	186453
1248	26610	186445
1249	26635	186445
1250	26655	186421
1251	26683	186446
1252	26712	186478
1253	26737	186480
1254	26762	186483
1255	26787	186485
1256	26811	186487
1257	26835	186481
1258	26860	186485
1259	26883	186480
1260	26909	186488
1261	26936	186504
1262	26960	186504
1263	26983	186494
1264	27015	186548
1265	27038	186538
1266	27062	186530
1267	27084	186514
1268	27107	186503
1269	27129	186490
1270	27155	186498
1271	27178	186485
1272	27201	186481
1273	27232	186521
1274	27252	186492
1275	27271	186453
1276	27289	186408
1277	27307	186367
1278	27326	186329
1279	27347	186302
1280	27364	186250
1281	27383	186218
1282	27403	186186
1283	27422	186151
1284	27444	186129
1285	27461	186081
1286	27485	186078
1287	27514	186107
1288	27540	186114
1289	27562	186100
1290	27583	186077
1291	27604	186052
1292	27624	186021
1293	27646	186001
1294	27664	185963
1295	27682	185919
1296	27701	185878
1297	27721	185850
1298	27743	185831
1299	27763	185799
1300	27784	185778
1301	27802	185734
1302	27822	185701
1303	27841	185665
1304	27863	185652
1305	27887	185647
1306	27908	185620
1307	27926	185581
