SamplingOperations_code,IBD_hat
S02037500_20160824,13.34004
S02107400_20160824,17.59054
S02032800_20160825,14.218949
S02001717_20160825,14.599489
S02001715_20160825,14.924793
S06002013_20160825,17.388395
S03103440_20160825,17.023035
S02001200_20160825,14.906645
S02036250_20160825,13.333746
S02025700_20160825,15.225171
S02022730_20160825,13.323035
S02023000_20160825,14.352033
S05055150_20160825,19.58384
S05055600_20160825,19.754436
S02000010_20160825,14.823464
S05055550_20160825,19.45454
S04096430_20160825,15.18873
S02025500_20160825,14.96895
S05069400_20160825,18.087824
S02045283_20160825,13.32619
S05068640_20160825,18.030983
S02043780_20160825,13.62049
S02001500_20160826,15.703977
S02001050_20160826,15.979042
S02036000_20160826,13.321858
S02022700_20160826,14.677863
S06177965_20160826,13.842452
S02047000_20160826,13.306707
S02046000_20160826,13.2128935
S02001725_20160829,15.8918295
S05117530_20160829,15.307629
S05117430_20160829,14.010135
S06140010_20160830,19.41356
S02115725_20160830,14.830655
S05234280_20160830,14.203906
S02045500_20160830,13.227854
S02115650_20160830,14.794189
S02094950_20160830,12.999478
S02118750_20160830,13.800929
S02120400_20160830,13.884485
S05158200_20160830,14.709108
S02122200_20160830,15.667665
S02116570_20160830,16.13515
S04053000_20160830,13.001111
S02037000_20160830,13.345156
S02030500_20160830,13.409465
S02029000_20160830,13.52275
S02094800_20160831,13.615147
S03105918_20160831,15.421217
S02094700_20160831,13.524263
S05163800_20160831,13.227847
S02117000_20160831,15.59751
S02027000_20160831,13.6054325
S02094900_20160831,13.593549
S02094500_20160831,13.496161
S02113000_20160831,15.518935
S03245840_20160831,14.133719
S02114500_20160831,15.409336
S02031400_20160901,15.1048765
S05154400_20160901,13.600727
S02065280_20160901,14.645072
S05031000_20160901,16.040829
S02031650_20160901,16.219725
S02115820_20160901,15.395405
S05068410_20160901,18.6827
S02106410_20160901,14.711206
S05068420_20160901,18.955555
S05234025_20160901,13.937177
S05052540_20160901,15.648479
S02115750_20160901,15.122165
S02115762_20160901,15.107108
S02065090_20160901,16.096682
S02106430_20160901,14.61641
S02105000_20160901,13.598504
S02093600_20160901,13.332971
S02094000_20160901,13.340107
S05108000_20160901,14.21389
S06175517_20160901,19.113115
S04056000_20160901,14.614138
S02093100_20160901,12.720707
S02079000_20160902,12.810214
S05053010_20160902,15.817138
S02082350_20160902,12.126858
S04125400_20160902,13.442031
S02067800_20160902,12.81921
S05166900_20160905,15.708188
S05167008_20160905,15.615744
S05199600_20160906,17.736174
S03127001_20160906,13.336514
S05074710_20160906,14.784877
S05111360_20160907,17.00794
S06098000_20160907,13.135827
S03075860_20160907,13.416016
S06000998_20160907,14.3902235
S06003000_20160907,18.71991
S06000997_20160907,14.389461
S03122008_20160908,12.922672
S05150400_20160908,18.697613
S03128935_20160908,14.715511
S04031000_20160908,13.423028
S03011175_20160908,15.986216
S06580965_20160908,18.520702
S04119750_20160908,14.614696
S05199800_20160908,17.03434
S03008267_20160909,16.394407
S05096445_20160912,17.505697
S05202150_20160913,14.512611
S05217350_20160913,18.601091
S05179000_20160913,19.190725
S06212400_20160913,19.412273
S03114000_20160913,14.2219925
S05027010_20160913,14.322902
S05221600_20160914,15.206196
S05234026_20160914,14.024432
S05211550_20160914,17.570183
S05061229_20160914,16.67957
S06580616_20160914,18.012564
S05211500_20160914,14.602741
S04076100_20160914,19.459064
S05035200_20160914,16.471195
S05207000_20160915,18.465569
S06004995_20160915,15.034068
S03032695_20160915,16.518564
S03022000_20160916,19.287197
S06016000_20160916,15.2728815
S04074300_20160919,14.516392
S03105125_20160919,15.719862
S03105946_20160919,15.5262575
S05167550_20160920,17.39518
S05137090_20160920,18.70466
S02057400_20160920,13.932882
S05137050_20160920,17.388794
S02057520_20160920,13.1069975
S03105902_20160920,15.307707
S03112710_20160920,15.499359
S02058990_20160920,12.542274
S04070211_20160920,14.117459
S05200115_20160921,18.207636
S06070800_20160921,15.925809
S05203058_20160922,19.907879
S04087700_20160922,16.229696
S03277563_20160923,14.721961
S03219000_20160923,14.827468
S05006200_20160923,14.328309
S05178000_20160923,17.970879
S03115915_20160923,14.397466
S03150000_20160924,15.304011
S03277173_20160924,14.990774
S06820350_20160926,13.687545
S05061050_20160926,17.51293
S06097000_20160926,13.18653
S05151975_20160926,13.737453
S05063000_20160926,16.979263
S05153942_20160927,14.926486
S05155300_20160927,15.348963
S05068355_20160927,18.322145
S05068020_20160927,18.485104
S06462700_20160927,18.049006
S05183930_20160927,19.803793
S05058922_20160927,16.29709
S05218700_20160928,19.89389
S06457310_20160928,13.809473
S05144520_20160928,15.793688
S04124985_20160928,12.429359
S03000456_20160928,18.894413
S06052930_20160928,12.836775
S06471450_20160929,13.758796
S03153000_20160929,14.909034
S06091600_20160930,16.527224
S05165250_20161003,15.114405
S04473009_20161003,14.527704
S05181200_20161003,19.293266
S05180900_20161004,17.862404
S05114910_20161004,14.0207405
S06110110_20161005,15.101782
S05180820_20161005,19.831596
S05180850_20161005,19.90982
S04422006_20161006,14.712852
S05218450_20161006,19.316593
S05235850_20161007,18.067053
S05218700_20161007,19.896883
S04003160_20161012,16.902477
S04001940_20161013,13.316315
S04093200_20161014,15.901945
S04068470_20161020,16.086374
S03025368_20161026,16.387018
S06133000_20170222,19.897257
S03118270_20170503,15.43326
S06173563_20170504,18.08987
S04301000_20170516,12.704354
S06189678_20170516,14.537289
S06300250_20170516,11.493322
S06202860_20170517,16.290882
S06202750_20170517,16.3027
S06150820_20170518,14.390424
S03115860_20170529,14.498426
S06195000_20170531,13.809708
S06147130_20170531,16.821278
S03096332_20170531,16.014235
S05220190_20170531,13.3455105
S04325000_20170601,13.420033
S06580498_20170601,17.811474
S03194415_20170601,15.009397
S05083587_20170602,14.223733
S06107980_20170605,19.313747
S05002500_20170607,15.612157
S04072840_20170607,14.526421
S04046621_20170607,15.234423
S05019000_20170608,16.009422
S05018950_20170608,15.817543
S04602011_20170608,14.903748
S04472007_20170608,14.792637
S06106250_20170609,15.707853
S05013900_20170609,15.407304
S05007920_20170610,14.494017
S05227260_20170612,14.852027
S05157820_20170612,14.911162
S04405002_20170612,14.527898
S05025835_20170613,14.0226755
S05120005_20170613,13.597391
S05129074_20170613,14.428546
S05142200_20170613,14.879261
S05114400_20170613,14.008205
S05111610_20170613,13.808614
S05106430_20170613,14.519134
S05111550_20170613,13.595759
S05119065_20170614,15.057477
S05120015_20170614,15.912474
S05226150_20170614,14.896527
S04601001_20170614,15.512448
S05074700_20170614,14.91677
S05148180_20170615,19.377962
S05148080_20170615,19.381317
S05125960_20170615,13.731396
S05126040_20170615,13.900582
S05124270_20170616,14.702702
S05120091_20170616,15.8223
S05148020_20170616,19.371931
S03052094_20170616,14.42914
S05061240_20170619,16.693066
S04030020_20170619,15.610905
S06098700_20170619,13.310484
S05125300_20170619,13.610754
S05128020_20170620,15.956182
S03096706_20170620,16.031015
S05127400_20170620,14.216625
S05125280_20170620,13.892303
S06463600_20170620,16.306438
S05060920_20170620,17.266668
S03119560_20170620,14.72314
S05077700_20170620,14.22407
S06217000_20170621,18.24617
S03077596_20170621,14.698813
S03226488_20170621,15.306038
S06216800_20170621,19.267204
S04123300_20170621,11.715656
S05125235_20170621,14.722099
S05052000_20170621,15.690502
S04012050_20170621,13.308421
S04010130_20170622,12.684192
S06219590_20170622,19.852608
S03109935_20170622,14.331244
S06215850_20170622,19.653458
S04102070_20170622,14.542563
S03036030_20170622,14.208962
S03035570_20170622,15.08441
S06179000_20170622,14.033777
S03055369_20170622,15.608904
S06580812_20170622,16.413996
S04500004_20170622,18.310814
S05191100_20170623,17.916079
S04134920_20170623,12.046801
S03113280_20170623,15.71536
S06840540_20170626,16.73602
S03239010_20170626,13.48005
S05021650_20170626,16.830423
S03000033_20170627,17.801287
S03186682_20170627,14.520381
S05022440_20170627,15.200442
S04043200_20170627,12.453813
S04339003_20170627,15.38337
S03000890_20170627,19.560795
S03006354_20170627,19.568676
S03006271_20170627,19.574766
S05219170_20170627,13.729737
S05013100_20170628,15.124314
S05004500_20170628,15.594579
S05005950_20170628,14.429127
S06035325_20170628,12.73501
S06215000_20170628,18.808716
S04524000_20170629,14.827103
S06440370_20170630,15.291317
S04068483_20170703,16.599066
S02005700_20170703,13.387175
S03082805_20170703,12.709028
S02003397_20170703,12.683219
S02000010_20170703,14.702859
S03163300_20170704,14.027788
S02001150_20170704,13.258703
S06172930_20170704,19.013592
S06212100_20170704,18.87407
S02016050_20170704,13.692795
S03162240_20170705,14.822301
S03134730_20170705,14.531494
S03133690_20170705,14.40126
S02022800_20170705,14.660387
S04201000_20170705,12.818001
S04201170_20170705,12.749262
S03025368_20170705,16.407677
S03033306_20170705,17.231512
S03034465_20170705,14.944384
S03034720_20170705,15.808685
S03178660_20170706,14.526045
S05120093_20170706,16.007158
S05120094_20170706,16.016138
S02025500_20170706,15.364048
S03168230_20170706,14.105651
S06710010_20170706,19.210323
S02026250_20170706,15.614256
S04364001_20170707,15.969499
S02035000_20170707,13.171465
S03269438_20170707,13.106775
S06106670_20170707,16.004942
S03262780_20170710,12.805571
S04023680_20170711,13.197593
S05110000_20170711,16.498075
S04130500_20170711,13.301425
S04128050_20170711,13.096115
S05134375_20170712,14.223876
S06173650_20170712,15.710974
S05234013_20170712,17.015062
S05075250_20170713,15.007433
S04412010_20170713,14.553926
S03251190_20170713,12.197727
S05058938_20170717,16.610352
S05143000_20170717,16.530632
S02082160_20170717,11.611224
S05091063_20170717,15.847526
S04015000_20170717,10.755432
S05007900_20170717,14.330972
S06114295_20170718,18.3211
S04604000_20170718,15.306011
S02096950_20170718,13.0260315
S02081300_20170718,12.491193
S05117110_20170718,13.805105
S04059000_20170718,13.411411
S05117000_20170718,13.388445
S05116600_20170718,12.909954
S04082930_20170719,15.223639
S05033505_20170719,16.136728
S04023700_20170719,12.6392765
S05134260_20170719,14.521898
S02096500_20170719,13.105192
S05055550_20170719,19.653976
S02098800_20170719,12.960826
S05111620_20170719,14.219763
S02102000_20170719,10.991971
S03001000_20170719,19.28586
S05134300_20170719,13.615848
S04504000_20170719,16.898064
S04104200_20170719,13.916533
S03207235_20170720,14.808885
S03176470_20170720,14.701341
S05157650_20170720,14.875629
S03029530_20170720,14.608308
S05183860_20170720,19.715532
S03035840_20170720,14.434639
S05111608_20170720,13.944595
S05157800_20170720,14.927215
S05111602_20170720,13.69029
S03017000_20170720,17.541016
S04115200_20170720,13.511943
S03225030_20170721,15.416803
S03207710_20170721,14.517529
S04152000_20170724,11.807587
S02082878_20170724,12.61284
S05104325_20170725,13.209691
S02090000_20170725,12.626659
S04133000_20170725,12.992058
S04199078_20170725,13.208739
S05232220_20170725,13.341897
S05232290_20170725,12.628176
S03215000_20170725,14.0056305
S04217100_20170725,16.481144
S06193660_20170725,10.92401
S05118990_20170725,14.30625
S06182050_20170726,16.690784
S04133600_20170726,13.815056
S02085600_20170726,15.008155
S03085855_20170726,16.274529
S02076195_20170727,13.203529
S05106330_20170727,14.095561
S05234290_20170801,17.818062
S03272060_20170801,12.902986
S03272685_20170801,12.998683
S03076443_20170801,13.110934
S06152700_20170801,17.388
S04146000_20170801,11.462561
S03071080_20170802,14.329658
S03076002_20170802,13.623459
S04476000_20170802,14.995873
S05173420_20170802,19.399488
S03271615_20170802,12.703985
S04026500_20170802,19.157166
S03271565_20170802,12.614527
S05234082_20170802,14.491065
S04041675_20170803,14.107744
S03190895_20170803,13.803139
S06100970_20170803,14.839896
S05086270_20170804,15.00177
S03153139_20170804,14.923054
S03189000_20170804,13.598231
S03144735_20170804,14.9225645
S03128907_20170805,15.401998
S05192018_20170807,18.241377
S04500006_20170807,18.95068
S06850166_20170807,16.678646
S02003610_20170807,12.696922
S02057453_20170807,14.004289
S03050000_20170807,14.032867
S06580819_20170807,15.619254
S05042930_20170808,14.715048
S02068500_20170808,12.687006
S05218850_20170808,14.295849
S05108200_20170808,14.34103
S02057000_20170808,12.685108
S05111360_20170809,16.418587
S05068020_20170809,18.272713
S03161540_20170809,14.919456
S03161695_20170809,14.70031
S05044232_20170809,16.513605
S02061500_20170810,16.407381
S05111100_20170810,17.66126
S04196449_20170810,14.79803
S04067400_20170810,15.946702
S05159468_20170810,13.502055
S02052500_20170810,15.0471
S03129020_20170811,14.096197
S03128837_20170811,15.580537
S02100603_20170811,12.915346
S04134000_20170811,13.503234
S03125000_20170815,13.22852
S02036250_20170816,12.790079
S05149600_20170816,19.161167
S03105946_20170816,15.511549
S05220000_20170816,12.498301
S05219000_20170817,13.705096
S03277600_20170817,14.318134
S04070211_20170817,14.301224
S02045283_20170817,13.415079
S05150000_20170817,18.992626
S05151200_20170817,19.148304
S02003617_20170818,12.869986
S02041500_20170818,13.825345
S02042000_20170818,13.6128235
S04422000_20170821,16.774265
S02117575_20170821,14.704001
S06178035_20170822,17.740227
S05068480_20170822,18.281796
S04615011_20170822,13.899925
S05135300_20170822,16.86397
S02123300_20170822,15.395008
S05049860_20170822,16.312965
S05214310_20170822,15.596819
S04178000_20170822,14.860828
S06407150_20170822,15.813474
S05218460_20170823,18.75177
S03128935_20170823,14.730983
S04108285_20170823,16.283482
S05214320_20170823,14.995122
S02112170_20170823,15.300551
S02115685_20170824,14.583792
S05052540_20170824,15.249835
S02115725_20170824,14.983714
S05233500_20170824,12.500233
S05217800_20170824,18.794895
S04000600_20170824,16.420963
S05232000_20170825,12.40395
S04027810_20170825,16.424112
S05167020_20170828,17.295456
S04208395_20170828,12.995506
S05167450_20170828,17.091995
S04175100_20170829,14.109028
S05069970_20170829,18.442572
S05166850_20170829,15.595329
S05069975_20170829,17.683395
S03098000_20170829,16.712431
S03096650_20170829,16.607409
S04545004_20170829,14.218541
S05225100_20170830,14.598997
S05207050_20170830,19.627235
S04630002_20170830,12.125774
S03103370_20170830,16.474514
S03112710_20170830,15.420634
S05068660_20170830,16.800594
S03155600_20170831,14.311426
S05069310_20170831,17.916147
S04632011_20170831,13.616467
S03144675_20170901,14.931756
S04050000_20170901,13.3180275
S06031400_20170904,18.209843
S06175600_20170904,19.535986
S05131000_20170904,13.232029
S05092975_20170904,14.655078
S05093000_20170904,15.224602
S05163000_20170905,12.986966
S06003500_20170906,14.738213
S03266920_20170906,12.993583
S06300300_20170906,13.263519
S05155230_20170906,14.813887
S05057150_20170907,19.563656
S06114850_20170907,19.678293
S06026000_20170907,14.245261
S04684000_20170907,12.804295
S05095150_20170907,15.723397
S04137025_20170908,11.699087
S06021500_20170908,14.469315
S06010000_20170912,14.631633
S06439900_20170912,14.731646
S05083586_20170912,13.412619
S04002010_20170912,12.205186
S03173273_20170912,14.423833
S05076050_20170912,14.499623
S05096030_20170912,17.503096
S06049010_20170913,13.025158
S06004995_20170913,15.112631
S05100000_20170913,16.54611
S05102000_20170913,16.875826
S04002800_20170913,14.097259
S05068368_20170914,19.205517
S04145000_20170914,11.331928
S05068369_20170914,19.294537
S04206000_20170918,12.003248
S04003900_20170919,14.032531
S04023000_20170919,12.331957
S04040355_20170919,13.960563
S05159260_20170919,12.830921
S05096810_20170919,17.870712
S04074350_20170920,14.59572
S04027360_20170921,15.50208
S04027430_20170921,15.1256895
S03203472_20170921,15.423615
S03184850_20170921,14.709079
S05145687_20170925,17.883303
S05056850_20170925,17.34468
S05054190_20170925,16.808908
S05068920_20170925,18.00898
S04433002_20170926,15.91417
S04103480_20170926,15.00928
S03193000_20170926,14.129117
S05201060_20170927,16.182436
S03149077_20170927,15.0896845
S05042080_20170927,15.980783
S03149900_20170927,15.397836
S03073000_20170927,13.406925
S03157485_20170927,16.411396
S05096360_20170928,17.66911
S03051590_20170928,14.796567
S05053910_20170928,16.30347
S05183600_20170928,19.90098
S05063985_20170928,15.417985
S05199700_20170928,17.800928
S03144945_20170929,14.60861
S05092000_20171002,15.975364
S05226102_20171002,14.716866
S05199450_20171002,17.523342
S05221600_20171003,15.599856
S04195400_20171003,15.582031
S04003500_20171003,14.512712
S04062000_20171004,12.745453
S05058935_20171004,16.115458
S05061050_20171004,17.278137
S05201000_20171004,13.813524
S05200190_20171005,13.795157
S05060000_20171006,16.298517
S05216140_20171010,16.508436
S04053400_20171010,13.424058
S05203060_20171010,19.89637
S05216130_20171010,16.566484
S03152000_20171011,14.70491
S04212390_20171012,13.500711
S04163050_20171012,13.299573
S04205605_20171012,12.200467
S05216210_20171013,17.329506
S04091400_20171013,15.31796
S03152830_20171018,14.816821
S03174000_20171019,14.239428
S03151300_20171019,15.0241995
S03142520_20171019,14.8111105
S05056000_20171020,15.61112
S05238500_20171102,16.394337
S06175400_20171207,19.20298
S03113040_20180404,15.419731
S06067802_20180425,19.206375
S06035450_20180426,13.489808
S06076720_20180504,18.133013
S03015000_20180514,18.778131
S04371000_20180516,13.114312
S02020000_20180517,13.951702
S04475000_20180522,14.116925
S06063600_20180522,17.929798
S04392001_20180523,11.6965275
S04212390_20180524,13.595168
S03078110_20180524,14.606134
S04199370_20180524,15.177116
S04441005_20180524,14.505618
S05014195_20180528,15.932016
S05170750_20180529,16.205505
S05025835_20180604,14.040011
S05029820_20180605,14.045038
S05058105_20180611,16.394484
S05184900_20180618,13.454927
S05031350_20180619,15.819376
S05163860_20180620,14.909751
S06216100_20180620,18.37535
S03178660_20180621,14.493932
S05048010_20180621,16.3923
S03202250_20180621,15.2959585
S05075700_20180621,15.019846
S06035500_20180621,13.333026
S06190045_20180622,14.116582
S05033400_20180622,15.701288
S05085545_20180622,15.001141
S05148020_20180625,19.462297
S04044800_20180625,11.588764
S06850166_20180626,16.793633
S06177949_20180626,13.32592
S04096430_20180627,14.300671
S06003550_20180627,14.724844
S03231740_20180627,14.689754
S04014500_20180628,12.516753
S05022285_20180628,15.30814
S04187525_20180628,17.184053
S06178056_20180628,13.025514
S05078910_20180628,13.611262
S03104543_20180628,16.098593
S05116055_20180628,14.697811
S06471450_20180628,13.751917
S06048480_20180628,12.038826
S03115986_20180628,14.512466
S05028110_20180629,13.338219
S04456002_20180629,16.88806
S06027000_20180629,14.930999
S06426000_20180629,15.477561
S05013175_20180702,15.317413
S05025055_20180702,14.995972
S05085000_20180702,15.013615
S06179615_20180702,19.402393
S04165800_20180703,13.335136
S04137993_20180703,11.499019
S06117220_20180703,17.78635
S05234007_20180703,13.422951
S06107980_20180703,19.309319
S04462000_20180703,14.702608
S05080725_20180703,14.541302
S03109805_20180703,14.186456
S05000250_20180703,16.013357
S04521000_20180704,16.503231
S06106100_20180704,15.170481
S06110900_20180704,18.541779
S05234013_20180704,16.783377
S04097200_20180704,14.579427
S06014955_20180704,15.971443
S05097650_20180704,17.149815
S06580890_20180704,15.7722025
S05085950_20180704,15.722095
S03273800_20180704,14.120436
S04440002_20180704,13.715414
S06190020_20180704,13.483865
S03071017_20180704,13.712892
S04604004_20180705,14.901321
S06101000_20180705,14.217923
S06594800_20180705,17.157423
S05057150_20180705,19.657791
S05097760_20180705,15.335573
S05015300_20180706,16.107954
S05011500_20180709,15.314117
S05134430_20180709,14.821215
S05036500_20180709,13.497564
S05030000_20180709,13.308305
S05029800_20180709,13.212458
S04524000_20180710,14.702348
S05021500_20180710,16.903732
S05020100_20180710,15.381704
S03002100_20180710,18.663546
S05011725_20180710,15.431486
S05013150_20180710,15.0062
S03006271_20180710,19.67519
S05031050_20180710,16.205196
S04057800_20180710,12.325587
S03076220_20180711,13.304887
S05005610_20180711,14.18937
S05080960_20180711,13.120633
S05061100_20180711,16.09728
S04089300_20180711,13.8164625
S05023960_20180711,14.529771
S04083000_20180711,15.210548
S05023050_20180711,15.325349
S05012550_20180712,15.614567
S04178650_20180712,16.778845
S05226030_20180712,15.121229
S05033300_20180712,16.304188
S04113720_20180712,13.93653
S06580341_20180712,13.94928
S03050000_20180712,14.114029
S05061300_20180712,16.30433
S05022705_20180712,16.219631
S04022050_20180712,12.204447
S04601001_20180712,15.507699
S05082000_20180713,12.699261
S06193250_20180713,12.438378
S04178750_20180716,15.989069
S05120005_20180716,13.133678
S05046800_20180716,14.329291
S02001750_20180716,13.514218
S03079850_20180717,13.797675
S03227010_20180717,15.423202
S03240100_20180717,13.725477
S05080850_20180717,13.80425
S04050000_20180717,13.513692
S03241957_20180717,13.712576
S03234215_20180717,14.245409
S03227495_20180717,15.321945
S02001915_20180717,12.788775
S02003620_20180717,12.705735
S03013677_20180717,15.314883
S03226720_20180717,15.410872
S03155600_20180717,14.317255
S03021000_20180717,15.613772
S04426073_20180717,14.818904
S04074290_20180717,14.417568
S04195950_20180717,15.581875
S05047720_20180717,16.193771
S06580789_20180717,16.911978
S04196095_20180717,14.720189
S03051580_20180718,14.827017
S02106410_20180718,14.915647
S06162350_20180718,14.794153
S04734002_20180718,12.138871
S04081300_20180718,15.532892
S02052500_20180718,15.339137
S04075887_20180718,18.591656
S05125000_20180718,14.00518
S05125200_20180718,14.909961
S05048000_20180718,16.411041
S05005950_20180718,14.610798
S05228280_20180718,14.210063
S02115725_20180719,15.114878
S05122950_20180719,14.521012
S03112000_20180719,13.220097
S03078385_20180719,14.328956
S03170100_20180719,13.378915
S04196950_20180719,14.189841
S04712000_20180719,11.717847
S04201170_20180719,13.008967
S05126100_20180719,14.419728
S06960950_20180719,17.66828
S06710039_20180719,18.989038
S03051250_20180719,14.685377
S06494595_20180720,15.730982
S05038000_20180720,13.680294
S05120085_20180720,15.503587
S03155290_20180720,14.6186695
S05228100_20180720,14.109287
S05077900_20180720,14.007315
S04733000_20180720,12.330375
S05125230_20180723,14.336882
S03105285_20180723,15.335035
S05157622_20180723,14.717532
S04051400_20180723,14.38958
S04162958_20180724,13.203721
S03105455_20180724,15.302131
S02068790_20180724,11.0797825
S03215193_20180724,15.52592
S05099170_20180724,17.534075
S03119560_20180724,14.822853
S02106850_20180724,14.027973
S02066000_20180724,14.035664
S04630011_20180724,11.922265
S04301001_20180725,12.8974495
S05032100_20180725,15.629191
S04583011_20180725,11.560882
S03119670_20180725,14.711579
S03114350_20180725,15.012036
S02051500_20180725,15.244967
S05068995_20180725,17.679153
S06040740_20180726,12.902754
S02051000_20180726,15.5225725
S02025125_20180726,14.677106
S02020750_20180726,13.967201
S04119220_20180726,14.727455
S04210800_20180726,12.019266
S02107000_20180726,16.305515
S03214240_20180726,15.300276
S04023130_20180726,12.880875
S05033515_20180726,16.101467
S03144945_20180726,14.798043
S04443001_20180727,12.921042
S04123825_20180730,13.734498
S04044700_20180730,11.68038
S05226102_20180730,14.71118
S02031650_20180731,16.309967
S04475003_20180731,14.00466
S05117110_20180731,13.709879
S04115750_20180731,14.698576
S04136300_20180731,11.510506
S06152700_20180731,17.3621
S05135300_20180801,17.368479
S05111600_20180801,13.911087
S02030350_20180801,12.81275
S05233000_20180801,12.597662
S02065090_20180801,16.331205
S04089500_20180801,14.813244
S04009250_20180801,16.655949
S02043690_20180801,13.407154
S05134310_20180802,13.71029
S05106000_20180802,14.905316
S04103950_20180802,13.798504
S02029000_20180802,13.228757
S05109000_20180802,14.194106
S06070100_20180802,16.47373
S02028500_20180803,14.513906
S04134000_20180803,13.604226
S04093500_20180806,15.23338
S06710036_20180806,14.539562
S04049800_20180806,12.815071
S05069975_20180806,17.762245
S04553000_20180806,14.920881
S04140100_20180807,11.805003
S05183710_20180807,19.898651
S06580582_20180807,17.14489
S04134900_20180808,12.390622
S06069650_20180808,18.490408
S05176170_20180808,17.342865
S05183860_20180808,19.711948
S04652005_20180808,13.309715
S05150000_20180808,18.958733
S06147650_20180808,18.503672
S06580362_20180808,18.1041
S05069230_20180808,19.063862
S05219000_20180808,13.624113
S02046000_20180808,13.334909
S05234015_20180809,17.716726
S05234033_20180809,17.597721
S04109605_20180809,13.805189
S04122100_20180809,13.684406
S04102990_20180810,13.803254
S04615012_20180810,13.831832
S03136000_20180813,14.218062
S04417009_20180813,12.244568
S03133850_20180814,14.301102
S05231450_20180814,12.573307
S04028450_20180815,17.416649
S04420002_20180815,17.512259
S05172800_20180816,19.395485
S04190655_20180816,15.811299
S05180850_20180816,19.819397
S06840225_20180816,17.615381
S04054000_20180816,14.297264
S06148355_20180816,19.0136
S04171550_20180817,15.691265
S03070440_20180819,14.328365
S04426062_20180820,14.797762
S03027000_20180820,16.08189
S04113800_20180820,13.827048
S03055000_20180820,14.977057
S04108500_20180820,14.535699
S04415003_20180820,15.294633
S04061400_20180820,12.010611
S02104400_20180821,13.727854
S04603002_20180821,14.497593
S04034600_20180821,12.296059
S02122200_20180821,15.957153
S05065500_20180821,17.877346
S04003200_20180821,16.908619
S04332001_20180821,14.79622
S02123300_20180821,15.276814
S04175100_20180822,13.921632
S05221650_20180822,15.522915
S03032000_20180822,14.815552
S03145931_20180822,14.402245
S02114000_20180822,15.506206
S04026900_20180823,17.779654
S02115675_20180823,14.704848
S05217310_20180824,18.423946
S02120000_20180824,14.396467
S02070500_20180824,12.629818
S02094979_20180824,16.44044
S05034700_20180827,16.044607
S05170000_20180827,16.193033
S05171900_20180827,18.579357
S02104800_20180828,13.223925
S05145200_20180828,16.732344
S02085600_20180828,15.426705
S05200135_20180828,18.511028
S05044310_20180828,16.006231
S04430009_20180828,14.363724
S06300010_20180828,19.112677
S02076800_20180828,12.995934
S04614000_20180828,14.520381
S04041755_20180828,16.318657
S02081620_20180829,11.905498
S02070750_20180829,13.012966
S06710010_20180829,18.78576
S04209000_20180829,12.309034
S05042072_20180829,15.926267
S04013000_20180829,12.258808
S04431006_20180830,15.15469
S04020010_20180830,11.87989
S04411004_20180830,10.462442
S05145000_20180830,15.9174385
S04212700_20180830,12.414302
S06153200_20180830,16.658493
S06181945_20180830,18.1706
S05055930_20180903,15.693477
S05211650_20180904,16.899601
S04412012_20180904,14.368734
S05183480_20180904,17.579836
S03059000_20180904,15.113225
S05142495_20180904,16.020271
S05118785_20180905,17.059652
S05141000_20180905,13.212176
S05068470_20180905,18.597961
S05068410_20180906,18.495853
S05055900_20180906,15.104483
S03131000_20180906,14.29851
S04377001_20180906,12.795471
S05204880_20180906,19.634827
S05051350_20180907,15.973456
S05218700_20180912,19.899124
S05228250_20180912,14.120557
S03008671_20180912,15.700153
S05076050_20180912,14.226599
S03141820_20180912,14.821138
S05154100_20180912,17.203224
S06189500_20180912,14.41999
S05162800_20180912,15.109946
S05163000_20180913,13.008258
S04070500_20180913,14.538429
S05161900_20180913,12.704031
S03044170_20180913,16.029385
S05161000_20180913,13.009977
S06005695_20180913,17.223204
S03044580_20180914,15.79963
S04428000_20180918,17.206495
S04003170_20180918,16.99886
S04404014_20180918,15.499084
S06045750_20180918,13.760885
S04404006_20180918,16.60904
S04079210_20180918,16.691797
S04079050_20180918,17.016123
S04003160_20180919,17.008324
S04037300_20180919,17.754929
S04376006_20180919,11.824409
S03196000_20180919,13.498431
S05139310_20180920,18.131485
S05134000_20180920,12.903853
S04429015_20180921,17.109064
S04075000_20180925,15.020101
S05183920_20180925,19.713947
S06170000_20180926,16.828562
S03257800_20180926,13.737743
S05099000_20180926,16.550068
S06175600_20180926,19.623985
S04310000_20180926,13.107296
S05201055_20180927,15.595709
S05210000_20180927,13.807206
S06177000_20180927,15.712638
S06178000_20180927,14.309448
S05095000_20180928,15.902429
S04123980_20181001,12.214461
S04001005_20181001,12.9027
S03025492_20181001,16.282997
S05063980_20181002,15.319714
S04100000_20181002,13.380984
S04001900_20181002,12.603524
S05091520_20181003,16.923243
S05231370_20181003,11.77903
S05093300_20181004,15.026707
S05091000_20181005,15.656841
S06190040_20181005,12.498933
S03024300_20181008,16.79521
S05055000_20181009,17.611164
S05054600_20181009,17.494678
S03151300_20181009,15.123285
S03128640_20181011,15.277331
S03128220_20181011,15.830891
S03156724_20181011,14.911915
S03024736_20181011,15.59552
S05101500_20181015,17.043041
S05063150_20181016,18.00583
S05061942_20181016,18.186422
S05067950_20181018,18.568924
S05068300_20181019,18.571222
S05092060_20181026,15.796109
S05060930_20181026,17.281801
