SamplingOperations_code,IBD_pred
S03201250_20210430,15.194129884157901
S03201260_20150907,16.31649817858564
S03201260_20210430,15.190431100002005
S03201650_20120829,15.520347163215597
S03201650_20210429,15.693599407279999
S03202250_20140911,12.95542093467274
S03202250_20180621,14.449063725842633
S03202250_20200709,12.377758264002367
S03202250_20220629,12.832518396323128
S03203472_20170921,16.39097452109995
S03203750_20120917,15.199283488784626
S03206000_20120831,15.556941324532604
S03206000_20210427,14.56775407421965
S03207020_20190730,14.414033755415648
S03207020_20210427,14.366877527473848
S03207220_20140918,14.811901810557014
S03207220_20190805,13.519856336294422
S03207235_20170720,12.931607219703935
S03207285_20160817,15.738872089940784
S03207285_20210804,15.01616004547545
S03207335_20160818,14.897281744369211
S03207610_20220530,15.310471602142615
S03207710_20170721,15.26048958605338
S03208000_20101014,15.649831166361833
S03208483_20101013,15.622940159602958
S03209000_20160816,15.293711287272329
S03210327_20210806,15.070459731405844
S03210572_20150730,14.78379260760933
S03211000_20190805,13.85513267520807
S03212090_20150729,15.760177071467314
S03212150_20110823,16.973658366067497
S03212150_20210907,15.2547774683502
S03213000_20110823,15.822141095233057
S03213185_20140716,15.815572152492715
S03213230_20150806,15.203548436187072
S03213480_20190719,14.418662043375198
S03213480_20220630,15.34533691868915
S03213505_20150805,15.813898259055987
S03214000_20100831,13.090003030294088
S03214240_20180726,16.26274689699159
S03215000_20170725,15.133189302306073
S03215193_20160617,16.52483507238373
S03215193_20180724,16.39678428600493
S03215193_20220519,16.144561104763994
S03215470_20100817,14.759800502252572
S03215470_20120913,15.399005414107272
S03216130_20150806,14.89007367233677
S03216150_20150806,17.171371913406844
S03216180_20150806,15.391000463203657
S03218150_20120913,15.151098142324994
S03219000_20101011,14.251167989130087
S03219000_20130918,14.08350439788576
S03219000_20160923,14.625675860324959
S03219015_20190729,15.692814962874365
S03219030_20150910,15.737319962321905
S03219263_20150921,14.66924026263514
S03219263_20220512,16.96213296006447
S03219420_20150922,14.959260669254244
S03219450_20160705,14.52088747616849
S03219550_20111006,13.040489280162873
S03219550_20150923,13.85659706122931
S03219780_20200603,14.231097492414232
S03219780_20220511,14.994077301331451
S03221560_20150810,14.979785264009928
S03221625_20100819,15.339780013165079
S03221795_20100819,15.214049907204453
S03221795_20110727,14.807189009185082
S03221860_20150811,16.796926884623964
S03221860_20160707,16.05195246443312
S03221940_20220629,16.147322866957172
S03222000_20190806,15.22920174098968
S03222000_20210903,13.966216123896228
S03222135_20160706,14.298532883676057
S03222228_20160706,14.6365359017195
S03222275_20160705,14.103568148155777
S03222275_20190806,14.758751796870296
S03222327_20150922,15.599893243680953
S03222327_20160705,15.674005689579925
S03222345_20220628,15.343969380494398
S03222780_20210506,15.328857529240517
S03223200_20160705,14.467723317780978
S03223200_20190806,15.03088628844191
S03223240_20160707,10.288117490850361
S03223240_20190806,12.221267991968482
S03225015_20150625,14.962105562453798
S03225030_20170721,16.878911948313277
S03225062_20140917,15.721559393416312
S03226300_20110916,15.703151197611202
S03226488_20170621,15.745624773984474
S03226720_20180717,15.353377485367758
S03227010_20180717,15.14312063582274
S03227100_20100928,16.204905475839634
S03227100_20120813,15.498394271226207
S03227296_20120814,15.020062012965424
S03227495_20180717,16.417249477962592
S03227623_20120822,16.057423265743324
S03228690_20110725,13.582570336370368
S03228880_20210916,15.190506261395385
S03230790_20220517,15.569496810371383
S03231065_20190807,17.672558185815163
S03231260_20100804,13.486802107973226
S03231740_20130625,15.710630789440021
S03231740_20180627,11.212284364648
S03231740_20190808,14.584366424955611
S03231748_20210908,14.6816936211366
S03233700_20130711,14.811728600725226
S03233740_20130710,17.420389630645285
S03233795_20120813,15.685441625176248
S03233795_20140820,15.661704268755306
S03233825_20220518,13.698316391416453
S03233896_20110728,14.279697110238446
S03233896_20120813,14.534570554374342
S03233896_20151020,12.155607417987282
S03233896_20160707,13.448564943622024
S03233980_20140731,15.200527348412546
S03234215_20120830,16.79246324729017
S03234215_20180717,15.599784502498924
S03234215_20200804,15.624621231901358
S03234346_20210726,16.47073821081122
S03234346_20220607,15.302787348324065
S03234620_20200805,13.234971809395503
S03235690_20120829,15.452974199508875
S03235690_20140730,15.573368835673953
S03236690_20130828,14.963066632832685
S03236690_20220822,14.834739457214361
S03237050_20150625,14.246630496775968
S03237800_20110726,11.474418161070439
S03239010_20170626,12.552636665358392
S03240100_20180717,15.198331610384503
S03240100_20200804,13.368092158972015
S03240320_20220712,13.08651834491106
S03241170_20140702,17.418163246478898
S03241231_20120827,12.56657550557749
S03241330_20220804,13.423047173446697
S03241957_20180717,12.914056093064726
S03241957_20191024,15.018769021028188
S03242520_20150930,14.866325427330773
S03242800_20130722,12.916117614473022
S03243000_20160614,8.365371712120034
S03244000_20120820,13.999569957534279
S03244460_20200805,15.211469816188247
S03244910_20220728,15.716865475433696
S03245840_20160831,14.772455275556705
S03245840_20191002,14.327441167347388
S03246300_20150624,18.076432826305023
S03246920_20210809,13.798646149257612
S03247140_20210804,14.084998382611975
S03247160_20160615,13.15173554440323
S03247275_20210803,12.82028585965093
S03247405_20140805,11.727813718071943
S03250797_20200722,13.386190311507706
S03250952_20210824,12.486728671010912
S03250975_20110727,14.048219113030305
S03250975_20141014,14.120782372160203
S03251190_20150715,11.453622091675154
S03251190_20170713,7.812842183278293
S03252500_20140716,12.387303621270311
S03252755_20190828,12.043825521992135
S03252763_20190828,13.737233796414758
S03253250_20190628,14.797996743347936
S03254035_20150716,12.86377619628673
S03254035_20190821,13.464970983336581
S03254510_20210823,11.887803881851918
S03254770_20130621,11.658911140418816
S03254870_20140812,10.712307303585888
S03254920_20120731,12.710893145701727
S03254929_20210721,13.325810909182177
S03255180_20100928,14.865700034752942
S03255180_20220721,15.2955128660658
S03255650_20120730,13.503459193297026
S03255650_20200826,12.731759019384794
S03255920_20130806,9.993111706340324
S03256600_20150721,13.855184537042305
S03257335_20200803,13.504527055699699
S03257800_20160602,9.660109062202768
S03257800_20180926,13.399379666623041
S03257800_20200804,13.444854789225916
S03257800_20220720,12.979040009985795
S03258000_20110801,12.441699941982073
S03258850_20150723,15.83927245293533
S03262780_20170710,13.90409928727382
S03264000_20141015,14.656904175308108
S03264250_20150914,14.106943691666446
S03264375_20130729,14.391143099913803
S03264560_20160531,14.448856461187184
S03264965_20150603,12.238853475739573
S03265600_20100927,13.91874641952633
S03265600_20190911,13.073101079147463
S03265996_20141008,13.470074361641903
S03266920_20120731,12.705777960951874
S03266920_20170906,12.673453166682883
S03266975_20110502,12.426935605635407
S03267530_20100804,15.230836359391803
S03269000_20100804,11.7531226769459
S03269000_20130814,12.505059609299007
S03269250_20120905,16.943456928595463
S03269295_20110804,12.906532879449413
S03269438_20170707,9.895161992874382
S03270390_20110805,11.477298673159243
S03270390_20160608,15.900424370848647
S03270450_20220621,12.514672393031175
S03271565_20170802,11.319800917191511
S03271615_20170802,12.572097668735337
S03271730_20210719,15.18473763986542
S03271820_20140819,16.313123533793306
S03271920_20190918,13.208255464997757
S03271965_20100927,13.617930725859889
S03271965_20220825,10.693767585216442
S03272060_20170801,13.887110057552839
S03272235_20110804,10.910337923607724
S03272235_20200708,12.653979181900104
S03272685_20120716,13.95246455109249
S03272685_20170801,15.047830242297586
S03273266_20220623,13.253693636521364
S03273345_20200720,12.855246381024308
S03273800_20180704,14.299074618312128
S03274000_20150706,12.590595962847079
S03274420_20150707,9.403082405022587
S03276025_20140924,14.975260530705986
S03276495_20190801,17.093509542597523
S03276786_20130725,17.064428700534577
S03276988_20130724,15.155123597822072
S03277173_20160924,15.09483883185269
S03277420_20140520,13.998947305039282
S03277563_20160923,17.81648039366769
S03277600_20170817,14.33246841790484
S03277658_20100720,15.088866594214618
S03277728_20150512,15.848038160277087
S04000300_20140610,20.409101367921934
S04000580_20220905,19.89471463214942
S04000600_20170824,19.101207685700572
S04000850_20140912,17.335657686904344
S04000850_20150910,16.480804736686263
S04000850_20210907,17.100529121058
S04000920_20190902,15.875674120683774
S04000920_20200721,17.897391294694536
S04000948_20130821,18.445955815753752
S04001005_20181001,11.186189912410484
S04001900_20181002,9.743551297099451
S04001900_20221006,13.840501605763546
S04001940_20120925,15.45049502274511
S04001940_20161013,15.194574655513454
S04001940_20221011,15.57759285077889
S04001945_20200708,11.839541308407313
S04001945_20210608,13.450817426733668
S04001950_20200708,8.303909913297302
S04001990_20210908,14.777458343922302
S04002010_20170912,7.588040248188631
S04002010_20190919,11.192851076776854
S04002010_20210908,10.341501356125406
S04002100_20190704,13.76965865937649
S04002300_20121008,13.942630626413177
S04002530_20150623,11.0782243727429
S04002800_20170913,9.644211959266556
S04002870_20120711,16.89501345898812
S04002945_20121031,17.002336040776655
S04003010_20121115,19.13627177998149
S04003060_20211013,15.53428306925668
S04003160_20121115,18.926205919124623
S04003160_20131025,16.022071072476066
S04003160_20161012,17.41163190185706
S04003160_20180919,17.406302599032188
S04003170_20180918,12.608073994978636
S04003170_20211014,18.209585067340562
S04003200_20140819,18.23849781874939
S04003200_20180821,17.557733042306747
S04003200_20190903,18.38558977814583
S04003340_20150624,14.996719101026898
S04003353_20151016,16.62636435369824
S04003400_20201006,15.29543818404013
S04003500_20171003,17.762915388810974
S04003645_20120904,16.55424572392388
S04003645_20130830,15.386665356042366
S04003700_20130626,15.562729715066764
S04003900_20120905,18.554495887223975
S04003900_20170919,17.55571314958668
S04004100_20190806,11.032396617142615
S04004805_20210819,7.431820396629206
S04004825_20190905,13.24665011742092
S04005530_20200810,15.049176685153
S04006000_20200810,15.232596096167562
S04008000_20190716,9.976787040750578
S04009000_20140723,11.968893506933089
S04009000_20220829,12.145512468034118
S04009050_20120725,14.150816195468835
S04009250_20130625,18.21977156908418
S04009250_20180801,16.82267682860331
S04009330_20111012,17.933064957248334
S04009350_20140723,13.614509271987307
S04009350_20220907,15.46306575630204
S04009415_20150529,8.984067248993766
S04009415_20210607,12.307373917257657
S04009420_20120717,13.069515537287012
S04009430_20101012,13.921671777112294
S04009440_20150529,9.57969665504595
S04009480_20220726,11.576316059168075
S04010130_20170622,12.48172947707072
S04010130_20210531,14.02233140972827
S04010200_20120713,10.933163527048013
S04010200_20210428,10.524715452659219
S04010250_20150526,19.136613291102027
S04010350_20130625,18.297793265584165
S04010410_20120716,13.459279867437367
S04010410_20160622,15.726661323230125
S04011100_20210901,16.35950531027565
S04011100_20220817,13.56668468273779
S04011700_20130718,17.358462406075827
S04011700_20140610,16.85634724024515
S04011700_20200507,18.758471854348336
S04012050_20170621,13.521237449982388
S04012050_20200519,12.940785670580855
S04012180_20130718,11.989253774275381
S04012200_20210906,15.033709842400938
S04013000_20160811,10.999090760929217
S04013000_20180829,11.99285444035316
S04013975_20210617,18.607785084133077
S04014050_20121024,13.235276164013209
S04014090_20190724,13.78456880055668
S04014090_20200701,12.687562247403715
S04014096_20121009,13.33627082244686
S04014500_20180628,14.814368270987277
S04014900_20130710,11.881299066870039
S04015000_20170717,5.958987499520493
S04015050_20150610,15.2847192300198
S04015100_20120713,16.644153416879746
S04015100_20140826,15.086705128219057
S04015160_20140826,14.231580355407187
S04015190_20200630,13.504998772916815
S04015390_20121016,14.189807224887664
S04015400_20140619,10.054321090082388
S04015970_20120811,9.008368158321822
S04016300_20200728,11.655994634113668
S04016500_20121025,12.076866682015016
S04016555_20121015,10.788328593267762
S04016650_20150728,14.897893432307404
S04016800_20120711,17.467980432237603
S04016800_20130724,16.805037474449573
S04016800_20200804,16.96345642441864
S04016840_20190805,8.981749376273088
S04016900_20130625,18.58894107785672
S04016980_20140827,18.115422553048973
S04016980_20200804,18.684527842608652
S04016980_20220601,18.565793197087686
S04017000_20140910,13.853876732340481
S04017595_20140911,12.115345041659008
S04017620_20140911,15.14128510922295
S04019350_20140805,13.203408597668986
S04019350_20200629,13.29467298824205
S04019700_20120911,8.301044054751411
S04019700_20200629,12.37778089648323
S04020010_20180830,12.086026455931865
S04021000_20140618,11.447584705337825
S04021000_20220901,9.883210975999942
S04022050_20140717,13.73721390516287
S04022050_20180712,12.287638746838617
S04022150_20140624,17.12616318807224
S04022150_20140704,19.066924016493214
S04022150_20150608,18.598425897271774
S04022180_20150624,17.080004173634016
S04022210_20150608,17.96822649566294
S04023000_20140702,9.907037398923613
S04023000_20170919,11.828629996111887
S04023130_20150603,11.193788143649995
S04023130_20180726,8.096147155828508
S04023130_20210609,13.685670517704533
S04023135_20120823,11.734993215765837
S04023135_20140912,11.932467668438836
S04023140_20140916,13.248245006777188
S04023200_20120801,12.966211624716484
S04023350_20150605,15.35538562825343
S04023450_20120822,12.568564328728627
S04023520_20140827,13.990597220425405
S04023680_20150603,14.683218354794239
S04023680_20170711,13.439254842457206
S04023700_20170719,9.738336211429756
S04023700_20200701,9.259653448022927
S04024050_20210714,14.041195030092195
S04024300_20220810,12.592053583829557
S04024515_20140808,14.880678487711982
S04024660_20140916,13.13268594869869
S04025040_20130821,17.789802337894848
S04025040_20160726,19.167745550830677
S04025100_20130821,15.393258803608669
S04025570_20120719,14.436165200598648
S04026000_20210818,10.383947687657162
S04026420_20140610,18.82392332218923
S04026420_20160823,18.877591490830884
S04026500_20170802,19.87112125737726
S04026900_20180823,19.84863849027871
S04026950_20130904,17.159161703220004
S04027200_20190701,19.629405800689213
S04027210_20190709,18.21140281521941
S04027210_20220608,18.27018711501148
S04027290_20150921,19.376312921075815
S04027360_20170921,15.613962822440318
S04027380_20130919,18.91940674559321
S04027430_20170921,13.3134022260953
S04027500_20190923,17.830174235710075
S04027610_20150923,12.244826342278948
S04027670_20131017,16.884315512882704
S04027670_20210916,19.48458167272318
S04027730_20200907,19.511226927391558
S04027730_20210830,19.535930117300655
S04027810_20170825,17.106172157020026
S04027850_20141022,17.858542286546
S04027950_20121023,16.34828110471683
S04028400_20140805,17.22702055254318
S04028450_20130627,19.93758738519525
S04028450_20180815,19.821175489897605
S04028500_20160816,15.598802470928565
S04029050_20210909,18.515005373705883
S04029625_20140908,17.117420834726616
S04029625_20220621,16.43769293377411
S04030000_20150609,15.165444570753122
S04030020_20170619,15.237724450164789
S04030020_20190814,15.634439668532046
S04030025_20150922,16.48692226756196
S04030100_20210617,13.20036673441708
S04031000_20120803,13.970542869034604
S04031000_20160908,14.101816696019588
S04032100_20140623,13.348636230571277
S04033300_20120713,14.711493514387321
S04033300_20210803,16.088749403260557
S04033300_20220719,16.277727715952725
S04034600_20180821,13.672712940809419
S04034650_20160621,6.0031232195990025
S04036300_20150611,19.128693828638628
S04036300_20200810,16.44903460691847
S04036500_20151001,8.61239475402764
S04037300_20150730,13.786791760353825
S04037300_20180919,12.031378653940001
S04037800_20210728,20.445635323047195
S04039160_20140623,14.041229302581442
S04039160_20210802,13.013386230847315
S04039200_20120905,14.721252374369255
S04040300_20130627,15.204964702921924
S04040355_20170919,14.267177531913193
S04040400_20160809,13.880960698402536
S04040895_20210608,12.039577275928364
S04041100_20150609,14.381084842248516
S04041200_20220602,14.881333057439939
S04041675_20130717,16.022663747051467
S04041675_20140826,13.692350888948198
S04041675_20170803,15.017613749870733
S04041675_20200707,15.134949601585053
S04041700_20220714,11.699364397919046
S04041710_20150723,18.41251154623816
S04041750_20120816,16.556271896891165
S04041755_20180828,16.26938277311184
S04041760_20210804,14.063222338808242
S04041770_20210803,15.806510917469454
S04041950_20190528,14.091091195382003
S04042100_20200702,13.919785131746556
S04043100_20120807,9.368092756311981
S04043100_20160713,13.655568339736886
S04043200_20170627,5.603884587033889
S04043200_20190717,8.656489483126126
S04044400_20160719,14.432511483336738
S04044400_20190723,14.23934326034772
S04044600_20130628,14.124271041150024
S04044700_20180730,8.41176256494221
S04044700_20190813,12.131052765416939
S04044800_20180625,13.276074074337382
S04045900_20150730,11.464625169996616
S04046150_20150708,13.70438311316535
S04046500_20190722,14.803645650190948
S04046545_20190516,19.72716357574355
S04046590_20120807,16.255173902167677
S04046621_20170607,19.096693726941822
S04046800_20130827,8.321646980796832
S04046960_20200702,14.39174105023169
S04048550_20190703,15.728178513382586
S04049500_20190705,17.154038151184288
S04049625_20220428,13.052517024509664
S04049800_20180806,10.51074624472534
S04049800_20200903,11.21258412284878
S04049800_20210624,11.286794555208823
S04050000_20130827,7.154922062546293
S04050000_20170901,17.284238565482365
S04050000_20180717,15.39513846832933
S04050100_20140709,14.471910062608197
S04051250_20210528,14.41233654876268
S04051345_20120828,14.879664818716053
S04051400_20150819,17.411236787432827
S04051400_20180723,14.25306541376494
S04051600_20130820,12.462435067956521
S04051650_20130717,12.546767152595848
S04051850_20210818,12.061118745060568
S04051900_20140708,15.406026451700257
S04052220_20220427,11.703753749694547
S04052265_20130718,12.31132677123653
S04052265_20150618,10.907033841222018
S04052265_20200610,11.290532004924856
S04052300_20140923,13.001949958177601
S04052350_20190702,14.34102169987196
S04052420_20140923,8.900712740436308
S04052520_20130716,9.826467011177124
S04052590_20120725,14.787591858448884
S04052590_20140624,14.131329809031161
S04052590_20210729,14.755024909960202
S04052600_20150602,5.213822795129008
S04052600_20210602,8.48721277647423
S04052600_20220909,9.707493245408637
S04052650_20150618,13.467065567831998
S04052750_20150602,12.383539930200925
S04052800_20120725,10.604175787982523
S04052800_20141002,10.467978263994377
S04053000_20160830,16.49803237263061
S04053000_20190820,17.228760984458734
S04053400_20171010,15.591200456361221
S04053800_20130821,14.743057397873057
S04053800_20160824,14.741075572184734
S04054000_20140804,14.571405591526068
S04054000_20180816,13.084663893385326
S04054400_20200710,14.9047993831377
S04054990_20120823,14.107338652001701
S04055810_20130822,15.563944276791174
S04056000_20120808,12.92356405784242
S04056000_20160901,17.372076118919352
S04057200_20140613,14.343358454689588
S04057200_20220712,15.395487367590531
S04057700_20130917,16.265432918641494
S04057700_20150804,11.282694146883838
S04057730_20200603,13.327156721207555
S04057730_20220609,13.4476091413607
S04057740_20120928,13.137206948786956
S04057750_20120828,13.403017390206628
S04057800_20180710,12.706575687996502
S04058250_20130627,12.871581911995175
S04058400_20140701,14.191164555438107
S04058500_20140701,12.836673251169877
S04059000_20170718,13.780061842229268
S04059200_20130613,11.95205514782355
S04059200_20150527,15.079842181730655
S04059350_20130731,12.965871837398947
S04060500_20150528,7.013866964427976
S04060800_20130625,13.519799027595425
S04060995_20121116,11.714547238007924
S04061000_20220620,12.591949163223642
S04061300_20120925,8.980174260244077
S04061400_20140806,12.161323540795632
S04061400_20180820,11.92328810004223
S04061600_20220620,11.263663403373151
S04062000_20171004,11.919544234130484
S04063420_20220912,13.54322452462057
S04063525_20140806,13.504610205537197
S04064000_20150918,11.754235328101405
S04064720_20120731,10.668081414413308
S04065800_20160818,19.871593355299357
S04066200_20190702,15.433337457793831
S04066700_20140917,15.576716456317474
S04066730_20120524,15.766770049582373
S04066730_20130626,16.618504196960398
S04066975_20130626,17.686729768141483
S04067200_20220825,14.677621009978678
S04067210_20140902,14.738123547433656
S04067283_20200616,12.401049158852548
S04067300_20120918,14.621547850464555
S04067350_20140821,14.30186928740103
S04067400_20130806,15.837692898416146
S04067400_20170810,16.077592751904213
S04067625_20200716,16.128991136428564
S04067700_20150915,16.64076855568563
S04068200_20220824,14.527511179621301
S04068410_20120802,13.873987478149276
S04068440_20120719,18.023509334813248
S04068440_20140702,17.07494415565992
S04068440_20190731,17.64764643902814
S04068470_20161020,13.622109141882706
S04068470_20190702,13.851125423982438
S04068470_20200616,12.794638405372192
S04068483_20170703,19.493604844768733
S04068550_20140703,11.564779177431841
S04068598_20210730,14.147720532254318
S04068800_20150625,10.42400019895316
S04068800_20190731,8.175005509396009
S04068918_20200618,19.79886398520813
S04068925_20210729,18.091844964258087
S04068927_20130719,12.155571135650955
S04068970_20140624,13.231068297929415
S04068990_20160810,14.285148314451082
S04070000_20220426,11.417121644390043
S04070211_20160920,15.380429364690118
S04070211_20170817,15.31069246201599
S04070211_20190704,15.334677858984211
S04070215_20120726,14.914971248950794
S04070215_20160719,14.878268958031569
S04070230_20210625,15.55938838879603
S04070230_20220823,8.14931049951653
S04070290_20120921,15.43658305451417
S04070300_20150716,13.443394992630635
S04070350_20130820,14.108415753246296
S04070425_20210715,16.68367331664978
S04070500_20130730,15.26359605397617
S04070500_20180913,13.451810104109175
S04072000_20120702,13.446722109965323
S04072000_20130829,14.71371973744882
S04072150_20200728,14.802774118788028
S04072840_20170607,15.121344914097405
S04072875_20140929,15.037421111282733
S04073500_20130808,16.517830332147383
S04074000_20141009,14.287576005258176
S04074200_20160719,15.116709979613525
S04074200_20220824,14.467687779973094
S04074290_20180717,15.008444293213945
S04074300_20160919,14.23287214482946
S04074300_20210812,14.858859382109275
S04074350_20170920,14.689219862435593
S04074380_20220511,14.8257177262959
S04074450_20141001,14.873410110503801
S04074647_20130711,14.284869521002413
S04074647_20190703,14.602107062889708
S04074790_20150824,14.328164998530827
S04075000_20180925,13.456294515736314
S04075000_20200703,14.73538267726176
S04075850_20200901,16.72012139753789
S04075882_20150903,17.582003249939937
S04075882_20160707,18.941687153260975
S04075883_20130704,19.02622869423199
S04075887_20180718,19.58530224842606
S04076000_20220720,16.16678086564619
S04076100_20130806,19.20306998139374
S04076100_20160914,20.65211211925792
S04076400_20190805,18.651635741442888
S04076420_20140512,18.482138417793333
S04077000_20150806,18.49452569048168
S04077000_20190805,17.909282545382034
S04077200_20140820,17.769336517346673
S04077500_20130910,17.680695299144976
S04078050_20140611,19.89943144756337
S04078100_20121005,18.903954026071904
S04079050_20180918,17.8861225762221
S04079210_20180918,19.01546777784709
S04079480_20130701,16.1051003478577
S04079820_20120906,18.946175368197583
S04079820_20150908,15.613687933570375
S04081300_20180718,16.584223076580663
S04082000_20151014,17.619402234146975
S04082000_20210804,15.379517975138434
S04082000_20220809,13.849280329274693
S04082090_20120924,13.982637786075887
S04082340_20150803,14.123331476146621
S04082375_20150803,14.956793552243393
S04082390_20140801,14.890696736813753
S04082450_20120705,15.28315847919208
S04082540_20131022,14.72401276978765
S04082700_20120705,16.999722679971544
S04082720_20140716,14.737656395488546
S04082800_20150804,13.193623582745499
S04082920_20200916,15.244507025695704
S04082930_20170719,14.749967234622964
S04083000_20180711,15.862355349547911
S04083000_20220603,12.017117006041985
S04084650_20210521,16.26165238180724
S04085180_20120702,12.802898886954216
S04085180_20150721,15.98267763521817
S04085500_20150917,14.608443666880238
S04086100_20190528,15.737336128074901
S04086320_20190808,14.57449958117644
S04086500_20210811,12.735915653199694
S04086550_20130806,19.270726642863597
S04086550_20210609,18.97563957251907
S04086950_20220613,12.984969241823794
S04086980_20200629,18.170818697368123
S04087000_20141003,15.67512227699729
S04087300_20130626,15.675222189241516
S04087700_20140905,15.86492601904833
S04087700_20160922,16.810934091908805
S04088000_20220609,16.07977517211031
S04088200_20141028,15.28448078411002
S04088500_20141029,13.039693633529552
S04089300_20150709,15.306846682205627
S04089300_20180711,13.692508279472692
S04089300_20200603,14.871515916586944
S04089400_20220615,16.215350176134795
S04089450_20130911,17.93097023573256
S04089500_20180801,14.316402470068626
S04089500_20210615,14.212493983805583
S04090000_20160727,14.573110327577231
S04090100_20210616,12.411863171702855
S04090400_20120820,14.27126434932967
S04090500_20150709,14.40292530772336
S04090500_20200708,13.79870097460374
S04090500_20220728,14.74355471006619
S04090800_20210615,14.840147301423354
S04091400_20120724,12.614635970075549
S04091400_20171013,13.728362540651887
S04091400_20190709,15.312651600526497
S04092000_20120724,12.64595344268619
S04092000_20150916,15.228903861999022
S04092500_20130729,12.89284242980925
S04092800_20130820,18.245743383105445
S04093200_20161014,16.333835306991737
S04093500_20180806,16.14958614724391
S04093500_20200716,14.87525773370994
S04094200_20120910,14.59637138576029
S04094200_20210901,13.663550730186904
S04096100_20210616,13.533141791690003
S04096105_20160811,16.02955053653816
S04096175_20210831,14.297997718425158
S04096175_20220728,14.165662407874574
S04096345_20141027,14.066730597487298
S04096360_20120920,15.076353198834683
S04096360_20190702,14.25499735017194
S04096400_20200602,14.927127241600973
S04096400_20210601,13.48705549705466
S04096400_20220721,13.935416630183994
S04096430_20160825,14.634488424123012
S04096430_20180627,14.872374552954259
S04096645_20150916,14.563386688903066
S04096645_20200709,16.295392499307404
S04096665_20131004,14.634516884496431
S04097000_20130711,12.660346968091108
S04097050_20130711,15.27092002373668
S04097200_20130711,14.598767002914686
S04097200_20180704,9.266014097354432
S04097200_20190726,7.545609117124192
S04097550_20120917,15.409304828036449
S04097600_20190725,11.842535865651246
S04098950_20140616,11.335614441469081
S04099400_20160630,13.285680836639173
S04099400_20190808,10.7366334647735
S04099550_20130709,12.135541490113539
S04099560_20120608,14.208371886171385
S04099600_20120608,15.058028413414638
S04099650_20120802,17.43927261993658
S04099960_20190618,14.440674125049284
S04100000_20181002,12.784159582277448
S04100900_20200701,12.477248301368476
S04100900_20210603,15.158154539203254
S04100980_20150701,13.043311863757069
S04100980_20160701,13.184840790925788
S04101400_20150701,13.417161196389332
S04101400_20210512,13.622100845989358
S04101700_20130930,16.080831033399868
S04102070_20170622,15.604264677961824
S04102330_20140904,13.951397083040233
S04102400_20210915,15.063121099734374
S04102990_20180810,12.666625469974587
S04103200_20210915,14.476461693222873
S04103480_20120918,17.680228310549026
S04103480_20170926,16.850380868444095
S04103600_20120918,14.328811252432693
S04103600_20141001,14.418509457892737
S04103910_20141020,15.486087547769007
S04103950_20180802,14.388610099866563
S04103950_20190731,14.264615180770024
S04103950_20210715,15.185739997403571
S04103960_20200929,11.739377592556497
S04104200_20170719,14.599597493587742
S04104200_20190731,14.744910569220472
S04105680_20130718,14.237522337419565
S04105680_20150722,14.032973554913418
S04106065_20210804,14.075095493364095
S04106800_20130715,14.579207399539387
S04107200_20120913,13.211130587011898
S04107500_20130722,14.838337489160295
S04107500_20140812,14.71258819971698
S04108000_20120919,13.989425153755146
S04108050_20220427,18.749999465901514
S04108150_20120913,16.28471085724142
S04108285_20120821,14.79155081659099
S04108285_20150721,14.57748937296722
S04108285_20170823,14.373272277883826
S04108285_20210826,15.235871750673208
S04108290_20190521,19.972394112179053
S04108500_20120821,14.278697221841218
S04108500_20180820,13.1085355418978
S04108530_20160725,14.43513045880216
S04108530_20210610,15.680517105962883
S04108685_20120919,12.379690215340057
S04108736_20210728,14.29673506353405
S04108800_20130920,14.594695620243558
S04108900_20130723,14.032806852744969
S04109605_20140825,14.947793349742877
S04109605_20180809,14.845316803688737
S04110000_20150909,14.705948135250527
S04110000_20220719,13.696067050898725
S04110700_20200901,15.69675318348249
S04111000_20140526,15.515891475150664
S04111000_20190730,14.60138948213282
S04111000_20220726,12.03692684948447
S04111500_20210726,16.387668487736498
S04112200_20130701,14.859237251672
S04112200_20200603,14.32760908407306
S04112200_20210816,14.249698364654009
S04113100_20130702,14.682530014301667
S04113205_20200709,14.55291737996712
S04113250_20190723,11.995199944509467
S04113720_20180712,14.452038463576729
S04113720_20190529,14.733187786549777
S04113800_20120711,14.948492024179874
S04113800_20180820,12.563382461738712
S04113800_20190723,13.074757698358148
S04114100_20140729,14.903429598122441
S04114100_20210701,15.804390260685048
S04114500_20150910,15.34210138974401
S04115200_20170720,13.110342894889516
S04115525_20130807,15.192672994402432
S04115580_20160719,14.455130586413857
S04115750_20180731,15.137972649792928
S04115760_20150721,15.376161465098022
S04115900_20150720,15.085192263390606
S04116400_20130805,11.575507085185464
S04116400_20150609,15.185283345174163
S04117450_20130711,14.2886042152597
S04117450_20150916,15.065601097723153
S04117800_20210813,14.529395580770732
S04118000_20210827,14.211452724929948
S04119160_20130702,12.8442758584459
S04119205_20200709,15.065130069158315
S04119220_20150716,15.11643628964453
S04119220_20180726,14.471735026715749
S04119300_20140910,14.625833189048263
S04119750_20160908,15.006984543657477
S04119750_20200707,15.00945757198901
S04119750_20220630,15.449050702510108
S04122100_20180809,13.12371118503884
S04122300_20140701,14.947345356944991
S04123300_20170621,10.54031015533713
S04123750_20200721,13.138666521383676
S04123760_20140612,14.134293045539035
