iter	Passed	Remaining
1090	94865	600757
1091	94961	600728
1092	95054	600677
1093	95142	600600
1094	95226	600493
1095	95331	600520
1096	95434	600532
1097	95528	600489
1098	95622	600447
1099	95707	600349
1100	95798	600286
1101	95886	600206
1102	95973	600118
1103	96061	600038
1104	96153	599980
1105	96246	599928
1106	96327	599804
1107	96411	599699
1108	96499	599619
1109	96581	599503
1110	96671	599429
1111	96751	599304
1112	96838	599215
1113	96915	599068
1114	96993	598921
1115	97074	598798
1116	97155	598674
1117	97232	598525
1118	97317	598428
1119	97414	598400
1120	97497	598290
1121	97591	598245
1122	97684	598197
1123	97767	598086
1124	97863	598054
1125	97951	597972
1126	98033	597854
1127	98109	597705
1128	98194	597605
1129	98277	597490
1130	98354	597347
1131	98427	597175
1132	98510	597064
1133	98590	596933
1134	98677	596847
1135	98756	596714
1136	98841	596613
1137	98919	596470
1138	99005	596379
1139	99086	596258
1140	99174	596178
1141	99248	596012
1142	99322	595848
1143	99406	595743
1144	99484	595604
1145	99565	595484
1146	99638	595313
1147	99722	595209
1148	99812	595137
1149	99891	595005
1150	99966	594846
1151	100051	594749
1152	100148	594726
1153	100313	595100
1154	100433	595207
1155	100537	595226
1156	100666	595386
1157	100795	595546
1158	100882	595459
1159	100965	595349
1160	101050	595248
1161	101128	595107
1162	101247	595210
1163	101325	595070
1164	101407	594953
1165	101488	594832
1166	101568	594701
1167	101649	594580
1168	101731	594462
1169	101810	594329
1170	101888	594190
1171	101976	594111
1172	102057	593984
1173	102130	593818
1174	102207	593673
1175	102287	593544
1176	102362	593392
1177	102444	593273
1178	102518	593110
1179	102598	592983
1180	102674	592834
1181	102756	592720
1182	102834	592580
1183	102916	592467
1184	102996	592338
1185	103075	592208
1186	103159	592100
1187	103234	591944
1188	103309	591793
1189	103392	591682
1190	103462	591501
1191	103538	591352
1192	103618	591223
1193	103699	591104
1194	103777	590969
1195	103857	590839
1196	103939	590726
1197	104023	590624
1198	104099	590473
1199	104194	590437
1200	104267	590268
1201	104355	590187
1202	104432	590046
1203	104510	589913
1204	104584	589753
1205	104662	589614
1206	104741	589483
1207	104816	589330
1208	104897	589215
1209	104977	589086
1210	105048	588913
1211	105127	588783
1212	105211	588680
1213	105295	588581
1214	105371	588432
1215	105449	588297
1216	105528	588169
1217	105610	588056
1218	105695	587958
1219	105773	587824
1220	105850	587680
1221	105928	587548
1222	106009	587428
1223	106096	587346
1224	106177	587228
1225	106254	587085
1226	106341	587002
1227	106437	586968
1228	106521	586864
1229	106606	586768
1230	106700	586720
1231	106789	586648
1232	106869	586523
1233	106952	586420
1234	107030	586284
1235	107108	586151
1236	107191	586044
1237	107267	585900
