IBD_pred,SamplingOperations_code
13.94286394909758,S03250975_20110727
14.345437978762872,S03250975_20141014
11.793246390569394,S03251190_20150715
7.415536640396351,S03251190_20170713
12.300266252789006,S03252500_20140716
11.963861552482381,S03252755_20190828
13.96168563328399,S03252763_20190828
15.690178069975639,S03253250_20190628
12.638835032620785,S03254035_20150716
13.565230848432961,S03254035_20190821
11.700502638677747,S03254510_20210823
11.67750359991437,S03254770_20130621
11.477657853805285,S03254870_20140812
12.939304798919418,S03254920_20120731
13.505073856734251,S03254929_20210721
14.636632784699907,S03255180_20100928
15.308005856357426,S03255180_20220721
13.80964825291737,S03255650_20120730
12.606977646019857,S03255650_20200826
10.702192148387525,S03255920_20130806
14.032580944850743,S03256600_20150721
13.559498172436829,S03257335_20200803
10.141887317225944,S03257800_20160602
13.790790474109158,S03257800_20180926
13.372383985026275,S03257800_20200804
13.118299534685896,S03257800_20220720
12.283412928073147,S03258000_20110801
15.802703001865993,S03258850_20150723
14.440499500039744,S03262780_20170710
14.662293025182336,S03264000_20141015
14.492069993425613,S03264250_20150914
14.215058303117818,S03264375_20130729
14.460486597928467,S03264560_20160531
12.369045979526852,S03264965_20150603
13.989965429863217,S03265600_20100927
13.400599171809148,S03265600_20190911
13.284771326268293,S03265996_20141008
12.535357059954986,S03266920_20120731
12.143354836245079,S03266920_20170906
12.457167886966038,S03266975_20110502
15.206994174939636,S03267530_20100804
11.85429144360367,S03269000_20100804
12.151018163085391,S03269000_20130814
17.003636434122342,S03269250_20120905
13.270300040863747,S03269295_20110804
10.468673090850686,S03269438_20170707
11.626760364803141,S03270390_20110805
16.460966358672266,S03270390_20160608
12.864217511429539,S03270450_20220621
11.504981715889427,S03271565_20170802
12.597112185147852,S03271615_20170802
15.084742866787217,S03271730_20210719
16.344724538827705,S03271820_20140819
13.043554068183777,S03271920_20190918
13.522694016434091,S03271965_20100927
10.040282805225448,S03271965_20220825
13.985546874960491,S03272060_20170801
11.097037563578038,S03272235_20110804
12.738438567545026,S03272235_20200708
13.977540769750576,S03272685_20120716
15.430822724584415,S03272685_20170801
13.488909003581968,S03273266_20220623
12.72500987257751,S03273345_20200720
14.007397625598323,S03273800_20180704
12.678679286556827,S03274000_20150706
9.68524676541529,S03274420_20150707
15.350605620280687,S03276025_20140924
16.511200406691646,S03276495_20190801
16.45356892734537,S03276786_20130725
15.156069029427643,S03276988_20130724
15.286780330681767,S03277173_20160924
13.772747938886123,S03277420_20140520
17.589305838153738,S03277563_20160923
13.96834734269867,S03277600_20170817
15.095362646975223,S03277658_20100720
15.704164632679243,S03277728_20150512
20.58319377518546,S04000300_20140610
19.63379325585806,S04000580_20220905
19.138960530938007,S04000600_20170824
16.904937840719814,S04000850_20140912
16.13950709579812,S04000850_20150910
16.849487737789715,S04000850_20210907
15.57735776878637,S04000920_20190902
17.88945278833456,S04000920_20200721
18.12556397984031,S04000948_20130821
11.63010561676378,S04001005_20181001
10.113590288876367,S04001900_20181002
13.848987184750724,S04001900_20221006
15.465800407384965,S04001940_20120925
15.035194982783166,S04001940_20161013
15.616575295066749,S04001940_20221011
11.949471023516061,S04001945_20200708
13.462551808223637,S04001945_20210608
8.070888167149107,S04001950_20200708
14.739930068904622,S04001990_20210908
8.46311789447245,S04002010_20170912
11.54216947460545,S04002010_20190919
9.673250309182617,S04002010_20210908
13.648661778908,S04002100_20190704
14.17566720123252,S04002300_20121008
10.691240249544363,S04002530_20150623
10.362295453584549,S04002800_20170913
17.047818263975334,S04002870_20120711
16.92342290837213,S04002945_20121031
19.101815361990045,S04003010_20121115
15.938187571604498,S04003060_20211013
19.09327197426918,S04003160_20121115
15.375400863634498,S04003160_20131025
16.621950521533766,S04003160_20161012
17.44638142144954,S04003160_20180919
12.593644941624179,S04003170_20180918
17.682273165048155,S04003170_20211014
18.132202836743765,S04003200_20140819
17.053864667406774,S04003200_20180821
18.119222898453643,S04003200_20190903
14.602112459914403,S04003340_20150624
16.732952607656145,S04003353_20151016
15.338532030759527,S04003400_20201006
17.552683037614038,S04003500_20171003
16.123927418176056,S04003645_20120904
15.043312381723123,S04003645_20130830
15.592822735130621,S04003700_20130626
18.523564877258504,S04003900_20120905
17.462281007215495,S04003900_20170919
11.114961474346481,S04004100_20190806
7.627895664936715,S04004805_20210819
13.119294439800399,S04004825_20190905
14.896103803937173,S04005530_20200810
15.310835959772193,S04006000_20200810
10.035255641998791,S04008000_20190716
12.288491502703318,S04009000_20140723
11.910414593989211,S04009000_20220829
14.200222142213184,S04009050_20120725
18.699636765095153,S04009250_20130625
16.948013872280164,S04009250_20180801
18.048989731245953,S04009330_20111012
13.699333513098495,S04009350_20140723
15.530683110042418,S04009350_20220907
9.055044730082841,S04009415_20150529
12.649471273111777,S04009415_20210607
13.098604146499426,S04009420_20120717
13.914765507377247,S04009430_20101012
9.666070541756277,S04009440_20150529
11.963238894149852,S04009480_20220726
12.83027278823529,S04010130_20170622
13.992179394631567,S04010130_20210531
10.84887999719368,S04010200_20120713
10.419374307262078,S04010200_20210428
18.916066650884698,S04010250_20150526
18.280166121427044,S04010350_20130625
13.471582491005739,S04010410_20120716
15.629951479031286,S04010410_20160622
16.52346214544993,S04011100_20210901
13.500526338321544,S04011100_20220817
17.641926869944204,S04011700_20130718
17.08184998452741,S04011700_20140610
18.200536760062427,S04011700_20200507
13.384873791377188,S04012050_20170621
13.193058118411463,S04012050_20200519
11.840607893011427,S04012180_20130718
15.290033144213838,S04012200_20210906
11.03634406866512,S04013000_20160811
11.93083770671558,S04013000_20180829
18.094534351226454,S04013975_20210617
13.320978201616363,S04014050_20121024
13.586176049092415,S04014090_20190724
12.750587675318137,S04014090_20200701
13.339825430696012,S04014096_20121009
14.99108330555263,S04014500_20180628
11.955022418867506,S04014900_20130710
6.3894920388506975,S04015000_20170717
15.31849842939427,S04015050_20150610
16.478843568284514,S04015100_20120713
14.932504546723752,S04015100_20140826
14.283234586299251,S04015160_20140826
13.642297087296802,S04015190_20200630
14.320208002449679,S04015390_20121016
10.230864350682591,S04015400_20140619
10.128004767702155,S04015970_20120811
11.425798581696693,S04016300_20200728
11.866899722861582,S04016500_20121025
10.717672590028545,S04016555_20121015
14.91587421638024,S04016650_20150728
17.399292664433965,S04016800_20120711
17.19283190968379,S04016800_20130724
16.976424694684923,S04016800_20200804
8.54225405689148,S04016840_20190805
18.455234113035345,S04016900_20130625
18.677753139995662,S04016980_20140827
18.70450522793027,S04016980_20200804
18.61779215865603,S04016980_20220601
13.796160270936502,S04017000_20140910
11.879149310928142,S04017595_20140911
15.335024712037436,S04017620_20140911
13.466578206096008,S04019350_20140805
12.904644738548093,S04019350_20200629
7.593272697166855,S04019700_20120911
12.422782478194364,S04019700_20200629
12.43670461535099,S04020010_20180830
11.668667043632981,S04021000_20140618
10.324965447443876,S04021000_20220901
13.51241628864887,S04022050_20140717
12.06372016509939,S04022050_20180712
17.244723229835326,S04022150_20140624
18.750700822976555,S04022150_20140704
18.781137125413718,S04022150_20150608
17.315899047373197,S04022180_20150624
17.954323133572096,S04022210_20150608
10.090224098202716,S04023000_20140702
11.921388328947748,S04023000_20170919
11.244850868822832,S04023130_20150603
8.351795531520253,S04023130_20180726
13.614115382673969,S04023130_20210609
12.186151738901437,S04023135_20120823
11.629617681091846,S04023135_20140912
13.525467015739425,S04023140_20140916
13.174580442235523,S04023200_20120801
15.151061819617397,S04023350_20150605
12.251218298175626,S04023450_20120822
13.774541451674654,S04023520_20140827
14.721726095653779,S04023680_20150603
13.4431148026532,S04023680_20170711
9.72638780427586,S04023700_20170719
9.155571970682644,S04023700_20200701
13.98637623989804,S04024050_20210714
12.445846929516668,S04024300_20220810
14.960686986081193,S04024515_20140808
13.144977348755923,S04024660_20140916
18.174953856335854,S04025040_20130821
19.410909669588644,S04025040_20160726
15.352917019826224,S04025100_20130821
14.250870475076416,S04025570_20120719
10.344726096186525,S04026000_20210818
18.56134543744137,S04026420_20140610
19.300456291167258,S04026420_20160823
20.243022667733214,S04026500_20170802
19.99613619101278,S04026900_20180823
17.02443683995245,S04026950_20130904
19.51702650558203,S04027200_20190701
18.038262318143126,S04027210_20190709
18.074184590192978,S04027210_20220608
19.32518114798264,S04027290_20150921
15.548278846606355,S04027360_20170921
18.709465299336483,S04027380_20130919
12.986342811558487,S04027430_20170921
17.738078958997868,S04027500_20190923
12.09809162934083,S04027610_20150923
16.565899282082935,S04027670_20131017
19.384853427339532,S04027670_20210916
19.705375331786254,S04027730_20200907
19.58484858446412,S04027730_20210830
17.104841637894374,S04027810_20170825
17.524968797902666,S04027850_20141022
16.33115400042278,S04027950_20121023
17.04598854907243,S04028400_20140805
19.707184478819112,S04028450_20130627
19.862900951865605,S04028450_20180815
15.641881397949653,S04028500_20160816
18.354431879283133,S04029050_20210909
16.7919217785024,S04029625_20140908
16.209806553048917,S04029625_20220621
15.023421554734973,S04030000_20150609
15.135236835875066,S04030020_20170619
15.828985278324431,S04030020_20190814
16.313373829572466,S04030025_20150922
13.375522292490508,S04030100_20210617
13.775458879526264,S04031000_20120803
14.044200615845638,S04031000_20160908
13.413618123674258,S04032100_20140623
14.81964295750996,S04033300_20120713
15.915285970096905,S04033300_20210803
16.36026084817102,S04033300_20220719
13.527096003472519,S04034600_20180821
5.043353753504466,S04034650_20160621
18.984553068777018,S04036300_20150611
16.896456975441804,S04036300_20200810
8.544134343687915,S04036500_20151001
13.914948181539755,S04037300_20150730
12.644199185416461,S04037300_20180919
20.07897557354207,S04037800_20210728
14.076747516808993,S04039160_20140623
12.86747013762859,S04039160_20210802
14.413534283216093,S04039200_20120905
15.303707962186634,S04040300_20130627
14.072168326358256,S04040355_20170919
13.969976506042725,S04040400_20160809
12.190408129844691,S04040895_20210608
14.199084515865922,S04041100_20150609
14.789772173872569,S04041200_20220602
15.585288869240882,S04041675_20130717
13.78102349727289,S04041675_20140826
15.0835514906379,S04041675_20170803
14.834766301991085,S04041675_20200707
11.894946227399277,S04041700_20220714
18.55419513603404,S04041710_20150723
16.637894829091515,S04041750_20120816
15.675748244901374,S04041755_20180828
13.853147160435432,S04041760_20210804
16.430236222477337,S04041770_20210803
13.943357417656003,S04041950_20190528
14.052153816178045,S04042100_20200702
9.702330631126589,S04043100_20120807
14.111801600305593,S04043100_20160713
5.236791915273125,S04043200_20170627
8.247227976750839,S04043200_20190717
14.417788423544657,S04044400_20160719
14.074563559115845,S04044400_20190723
14.013378839327551,S04044600_20130628
8.129334076209044,S04044700_20180730
11.736351739527848,S04044700_20190813
13.395254128304055,S04044800_20180625
11.588108949282878,S04045900_20150730
13.658393375732476,S04046150_20150708
14.654601637271394,S04046500_20190722
19.905581641325142,S04046545_20190516
16.20281203512374,S04046590_20120807
19.028490769571196,S04046621_20170607
8.474610332597598,S04046800_20130827
14.049391817082514,S04046960_20200702
15.85481654978527,S04048550_20190703
17.179830626335022,S04049500_20190705
12.944613983830394,S04049625_20220428
11.07673055699821,S04049800_20180806
11.62006369334367,S04049800_20200903
11.741841985193048,S04049800_20210624
8.251986511245235,S04050000_20130827
17.060657513664676,S04050000_20170901
15.255633221528457,S04050000_20180717
14.404753820835603,S04050100_20140709
14.273625755849789,S04051250_20210528
14.928569017134667,S04051345_20120828
17.538914056105416,S04051400_20150819
14.245763004388404,S04051400_20180723
12.30809234801955,S04051600_20130820
12.590738954675958,S04051650_20130717
12.335840476994123,S04051850_20210818
15.26480402046624,S04051900_20140708
12.005283795173106,S04052220_20220427
12.161135618711576,S04052265_20130718
11.176348800113137,S04052265_20150618
11.046863854802044,S04052265_20200610
13.0590626716036,S04052300_20140923
14.81126646497266,S04052350_20190702
8.894092431443909,S04052420_20140923
9.692067405545938,S04052520_20130716
14.704536079956224,S04052590_20120725
14.157849584118509,S04052590_20140624
14.671983529944564,S04052590_20210729
6.055961079726771,S04052600_20150602
8.598829215905432,S04052600_20210602
9.942908601120067,S04052600_20220909
13.62471284979317,S04052650_20150618
12.842069016953749,S04052750_20150602
10.598908460858905,S04052800_20120725
10.049537410427384,S04052800_20141002
16.457316373970414,S04053000_20160830
17.47137745243768,S04053000_20190820
15.466944508450636,S04053400_20171010
14.720261527099584,S04053800_20130821
14.635860384005076,S04053800_20160824
14.620314028605657,S04054000_20140804
12.76982732443705,S04054000_20180816
15.009281386577317,S04054400_20200710
14.003423371477384,S04054990_20120823
15.630423844869801,S04055810_20130822
12.805001042874196,S04056000_20120808
17.506081299347763,S04056000_20160901
14.481232375386075,S04057200_20140613
15.369145688559149,S04057200_20220712
16.1187210627375,S04057700_20130917
11.728280132344441,S04057700_20150804
13.052574663940732,S04057730_20200603
13.820192413671277,S04057730_20220609
13.400626700444944,S04057740_20120928
12.884396272215286,S04057750_20120828
12.689391367569721,S04057800_20180710
13.113625843956399,S04058250_20130627
14.169691031160749,S04058400_20140701
13.243766818926307,S04058500_20140701
14.174614022952516,S04059000_20170718
12.175598264238213,S04059200_20130613
14.87722099844778,S04059200_20150527
13.154743662219639,S04059350_20130731
7.21128725863632,S04060500_20150528
13.464629530430457,S04060800_20130625
11.352189716028203,S04060995_20121116
12.993084503241182,S04061000_20220620
8.807269899533892,S04061300_20120925
12.243764012942904,S04061400_20140806
12.085617197172112,S04061400_20180820
11.356636969147473,S04061600_20220620
11.839081743899294,S04062000_20171004
14.722409364150556,S04063420_20220912
13.538984808561125,S04063525_20140806
11.74652451047956,S04064000_20150918
10.219289255316424,S04064720_20120731
19.964485763950215,S04065800_20160818
15.215995698738016,S04066200_20190702
15.51505477986023,S04066700_20140917
15.748092618515898,S04066730_20120524
16.529695221604616,S04066730_20130626
17.75204273926854,S04066975_20130626
14.70791995510339,S04067200_20220825
14.429806589662821,S04067210_20140902
12.292685278231641,S04067283_20200616
14.672260371414287,S04067300_20120918
14.209492579142207,S04067350_20140821
15.686244034232383,S04067400_20130806
16.135229059468035,S04067400_20170810
16.176777085620397,S04067625_20200716
16.82716137271858,S04067700_20150915
14.5006482654364,S04068200_20220824
13.858865043140046,S04068410_20120802
18.292453208570727,S04068440_20120719
17.144232448664894,S04068440_20140702
18.05551380997808,S04068440_20190731
13.602265580998935,S04068470_20161020
13.787308144832823,S04068470_20190702
13.025996587302522,S04068470_20200616
19.097876822244423,S04068483_20170703
10.911466510067644,S04068550_20140703
14.397445249130007,S04068598_20210730
10.273338341456988,S04068800_20150625
8.84147951897194,S04068800_20190731
20.025478342549096,S04068918_20200618
18.198198333762917,S04068925_20210729
12.232499027220008,S04068927_20130719
13.218154157427096,S04068970_20140624
14.723245131546442,S04068990_20160810
11.757138598023936,S04070000_20220426
15.270594634178725,S04070211_20160920
15.35445100863891,S04070211_20170817
15.447799519159584,S04070211_20190704
15.032962542285558,S04070215_20120726
14.811981587574657,S04070215_20160719
15.575779162833397,S04070230_20210625
8.438808688047255,S04070230_20220823
15.508555752552109,S04070290_20120921
13.119814149079575,S04070300_20150716
14.221992587658326,S04070350_20130820
16.37902356975718,S04070425_20210715
15.130860464330652,S04070500_20130730
14.086633313345564,S04070500_20180913
13.414476377328267,S04072000_20120702
14.837605082365446,S04072000_20130829
14.98727425607646,S04072150_20200728
15.113932501715116,S04072840_20170607
15.097286713777574,S04072875_20140929
16.477682858478218,S04073500_20130808
14.417722972329669,S04074000_20141009
15.15210883889002,S04074200_20160719
14.384972438179354,S04074200_20220824
15.007325351006614,S04074290_20180717
14.304390086293255,S04074300_20160919
14.917902905906276,S04074300_20210812
14.915269330492647,S04074350_20170920
14.890323172704674,S04074380_20220511
15.035918152301925,S04074450_20141001
14.415682871874118,S04074647_20130711
14.77434364826237,S04074647_20190703
14.360102399358183,S04074790_20150824
13.369895570132263,S04075000_20180925
14.691460698019794,S04075000_20200703
16.304117137447292,S04075850_20200901
17.61088476292172,S04075882_20150903
18.79636071353434,S04075882_20160707
18.929040392220763,S04075883_20130704
19.23566945622438,S04075887_20180718
15.90210703873888,S04076000_20220720
19.025270566700016,S04076100_20130806
20.269432224413215,S04076100_20160914
18.528212738448488,S04076400_20190805
18.377974363549033,S04076420_20140512
18.610161091734362,S04077000_20150806
17.855052657657893,S04077000_20190805
17.68579011330713,S04077200_20140820
17.812437201455506,S04077500_20130910
19.60425566100978,S04078050_20140611
19.032278430156644,S04078100_20121005
18.141088452563324,S04079050_20180918
18.849506517882656,S04079210_20180918
16.394296777227087,S04079480_20130701
18.790194152369548,S04079820_20120906
15.706858001154918,S04079820_20150908
16.407566713171477,S04081300_20180718
17.443023296221764,S04082000_20151014
15.915552875871908,S04082000_20210804
15.600510565511978,S04082000_20220809
14.046596719151207,S04082090_20120924
14.009721605802069,S04082340_20150803
15.010237772700497,S04082375_20150803
15.081552747587224,S04082390_20140801
15.234924462255208,S04082450_20120705
14.705548208619504,S04082540_20131022
16.534272291031527,S04082700_20120705
14.449777041067806,S04082720_20140716
13.371310473005085,S04082800_20150804
15.39932651107938,S04082920_20200916
14.781626300280296,S04082930_20170719
15.765620268742307,S04083000_20180711
12.104283868777406,S04083000_20220603
16.362661756464714,S04084650_20210521
13.05962076491759,S04085180_20120702
15.801800942573271,S04085180_20150721
14.641157632176752,S04085500_20150917
15.594647240366543,S04086100_20190528
14.193067709040456,S04086320_20190808
13.347668229017401,S04086500_20210811
18.917559952468864,S04086550_20130806
18.697548911240165,S04086550_20210609
12.605043384997852,S04086950_20220613
18.193000892683685,S04086980_20200629
15.773247079831945,S04087000_20141003
15.54740504557688,S04087300_20130626
15.802770997975347,S04087700_20140905
16.96534350257873,S04087700_20160922
16.1118650186647,S04088000_20220609
15.346437779564397,S04088200_20141028
12.77817042783066,S04088500_20141029
15.3803310046017,S04089300_20150709
13.536542901418537,S04089300_20180711
14.67131339069686,S04089300_20200603
16.029863442830514,S04089400_20220615
17.692474814396693,S04089450_20130911
14.18025208046097,S04089500_20180801
14.496688201643522,S04089500_20210615
14.88046536298188,S04090000_20160727
12.32313062026565,S04090100_20210616
13.755854919565383,S04090400_20120820
14.29449334687621,S04090500_20150709
13.706426700100995,S04090500_20200708
14.732946615360913,S04090500_20220728
14.920600003201253,S04090800_20210615
12.855618448320476,S04091400_20120724
14.299476689012414,S04091400_20171013
15.219782811189535,S04091400_20190709
12.8172544207997,S04092000_20120724
15.641667372670618,S04092000_20150916
12.92018203668119,S04092500_20130729
17.99609995269145,S04092800_20130820
16.19360675674583,S04093200_20161014
15.790514111198027,S04093500_20180806
14.950272862649784,S04093500_20200716
14.873914211971329,S04094200_20120910
13.17683375664709,S04094200_20210901
13.78172808090687,S04096100_20210616
16.032521949297127,S04096105_20160811
14.232052830999068,S04096175_20210831
14.16478201966714,S04096175_20220728
14.12698526010193,S04096345_20141027
15.007178514995692,S04096360_20120920
14.460808138257551,S04096360_20190702
14.66005449556893,S04096400_20200602
13.602835446921803,S04096400_20210601
14.358948965369272,S04096400_20220721
14.613083603215847,S04096430_20160825
14.97753177238772,S04096430_20180627
14.718379867908592,S04096645_20150916
15.615009440568967,S04096645_20200709
14.74560047150792,S04096665_20131004
12.817219508748416,S04097000_20130711
15.371892458156871,S04097050_20130711
14.776170163092402,S04097200_20130711
9.773025872612774,S04097200_20180704
8.924467834369196,S04097200_20190726
15.379195398500373,S04097550_20120917
12.041918939044653,S04097600_20190725
11.219036734970867,S04098950_20140616
13.432328983776289,S04099400_20160630
10.732209167831911,S04099400_20190808
11.681664378907342,S04099550_20130709
14.348223017420468,S04099560_20120608
15.063578818404316,S04099600_20120608
17.353767379789556,S04099650_20120802
14.39292247849115,S04099960_20190618
12.775931242285214,S04100000_20181002
12.152677840644749,S04100900_20200701
15.420616858314464,S04100900_20210603
13.015288611608515,S04100980_20150701
13.258113628649657,S04100980_20160701
13.174751393149704,S04101400_20150701
13.789365599589951,S04101400_20210512
16.235738314441363,S04101700_20130930
15.504714299883684,S04102070_20170622
13.815832883448152,S04102330_20140904
15.03596990629342,S04102400_20210915
12.634824624844766,S04102990_20180810
14.889739837035183,S04103200_20210915
17.718660019569406,S04103480_20120918
18.164753433381172,S04103480_20170926
14.39877798994766,S04103600_20120918
14.382707602566398,S04103600_20141001
15.366027735926165,S04103910_20141020
14.438509610118546,S04103950_20180802
14.461544839695188,S04103950_20190731
15.148549304558074,S04103950_20210715
11.824146336291763,S04103960_20200929
14.52200035245269,S04104200_20170719
14.768625813426503,S04104200_20190731
14.097004372060443,S04105680_20130718
14.283996451874081,S04105680_20150722
14.182654700807127,S04106065_20210804
14.541553059877943,S04106800_20130715
13.424411197667046,S04107200_20120913
14.8362387999074,S04107500_20130722
14.842077568062058,S04107500_20140812
14.25758539816903,S04108000_20120919
18.897968342534707,S04108050_20220427
16.377313914523146,S04108150_20120913
14.920825300242232,S04108285_20120821
14.702120361296915,S04108285_20150721
14.316296795107863,S04108285_20170823
14.904605896593825,S04108285_20210826
19.87437206156203,S04108290_20190521
14.233205874592603,S04108500_20120821
13.021496203278286,S04108500_20180820
14.13940174094325,S04108530_20160725
15.67406564262373,S04108530_20210610
12.297671242005052,S04108685_20120919
14.465534634286879,S04108736_20210728
14.59788068920125,S04108800_20130920
14.007267661835042,S04108900_20130723
15.206034118964013,S04109605_20140825
14.824055176159542,S04109605_20180809
14.787241322135971,S04110000_20150909
13.470487058417504,S04110000_20220719
15.724168661723871,S04110700_20200901
15.520360146304268,S04111000_20140526
14.83115253266464,S04111000_20190730
12.065302554943688,S04111000_20220726
16.39237962547184,S04111500_20210726
14.9555220368356,S04112200_20130701
14.557974888569214,S04112200_20200603
14.165305903995954,S04112200_20210816
14.725060918001127,S04113100_20130702
14.5311214110524,S04113205_20200709
11.931943023601141,S04113250_20190723
14.454530107428944,S04113720_20180712
14.532498273198616,S04113720_20190529
14.924687754032993,S04113800_20120711
12.486823333871442,S04113800_20180820
13.168815473238542,S04113800_20190723
14.88002451180098,S04114100_20140729
15.653706567444639,S04114100_20210701
15.205690864023842,S04114500_20150910
13.212203052173901,S04115200_20170720
15.287980190951659,S04115525_20130807
14.370462797306987,S04115580_20160719
15.172841340997545,S04115750_20180731
15.330635673816927,S04115760_20150721
15.003116382267995,S04115900_20150720
11.472333229668983,S04116400_20130805
15.271229041442142,S04116400_20150609
14.10936529739577,S04117450_20130711
14.817285312229508,S04117450_20150916
14.451864784532118,S04117800_20210813
14.36682992750912,S04118000_20210827
12.74056493425733,S04119160_20130702
14.9167280967927,S04119205_20200709
15.161194642783402,S04119220_20150716
14.718816723071173,S04119220_20180726
14.613655919331958,S04119300_20140910
14.95962235151572,S04119750_20160908
15.21078115473715,S04119750_20200707
15.437197373629282,S04119750_20220630
13.268904493196386,S04122100_20180809
14.930414643853716,S04122300_20140701
10.430397285756724,S04123300_20170621
13.4217308137836,S04123750_20200721
14.390472044783667,S04123760_20140612
10.998837222077455,S04123785_20120628
11.74487978067257,S04123800_20160727
14.271723027402846,S04123825_20180730
12.695651294741472,S04123980_20181001
13.787974227460861,S04123980_20220602
12.090500391659294,S04124875_20150804
14.336286533054373,S04124985_20160928
12.071165059960421,S04125400_20160902
12.513192727549642,S04125450_20140623
11.369345879326456,S04126295_20220603
13.886376355317807,S04126800_20160704
14.393870382332688,S04127000_20150806
11.895873639782659,S04127000_20210705
14.429703315509528,S04127970_20150805
8.605380887256278,S04128050_20160727
15.042250198490771,S04128050_20170711
14.187027960331559,S04128050_20190906
14.619593484700886,S04128230_20120926
10.265064936988889,S04130000_20130807
12.744015273669644,S04130500_20130628
13.283883589423873,S04130500_20170711
13.942834837766421,S04131200_20160729
14.143290591604268,S04131200_20220531
12.921805520128748,S04131250_20220621
12.759290382120486,S04131300_20130627
14.324792702675554,S04131470_20200629
14.535000002766866,S04131550_20210503
12.991633489299542,S04132000_20140918
13.034956103969199,S04132500_20210816
13.794177262588901,S04132800_20130723
12.143379413323228,S04132800_20200708
13.060492206733343,S04133000_20160712
11.032647351927526,S04133000_20170725
12.359392980293538,S04133200_20210430
13.67506098811566,S04133550_20140904
13.698434808330388,S04133600_20170726
13.808131896655071,S04134000_20170811
12.410171840584956,S04134000_20180803
12.647981465281308,S04134000_20220712
12.894120247000249,S04134010_20140903
16.82826913234097,S04134700_20150812
13.996330984025342,S04134700_20210915
15.822049057231256,S04134700_20220830
13.1053489644993,S04134800_20140905
13.815418581861968,S04134890_20130717
12.870908513483066,S04134890_20160712
13.550208674652286,S04134895_20140905
9.43463496210606,S04134895_20190709
13.835596129301436,S04134900_20130717
11.868889740530362,S04134900_20180808
14.096039243497248,S04134920_20170623
12.700113259671737,S04135000_20120820
7.460790988601919,S04135000_20151002
10.985397441882917,S04135000_20220622
9.838403258500076,S04135900_20190516
12.331042893412334,S04136300_20180731
13.07319171224554,S04136400_20131004
12.217306866946252,S04136600_20160706
11.73446287950257,S04137025_20170908
12.850510222233888,S04137900_20160622
13.11566061023674,S04137993_20150603
12.885792049651545,S04137993_20180703
14.09124752381872,S04137993_20210715
13.55096683093287,S04137993_20220531
11.377578545203825,S04137995_20120824
8.878225294193554,S04139050_20160729
12.436793032133355,S04139100_20140806
11.36259379026097,S04139280_20120912
9.954054603688972,S04140020_20190514
11.996923133134132,S04140100_20120606
12.310880489662333,S04140100_20180807
14.10900185826505,S04141295_20130717
11.775233446276626,S04142300_20140905
13.147964537155854,S04142300_20190709
12.342050113787025,S04143000_20130619
13.394632791507581,S04143000_20140930
12.08639777826439,S04143150_20130619
12.69249365058764,S04143500_20160720
12.260036131893031,S04143700_20160526
12.687674974554678,S04145000_20170914
10.23479064076409,S04146000_20130902
10.618299378035491,S04146000_20170801
12.213697023456497,S04146350_20190718
12.083806532882168,S04146500_20140826
13.123246031877251,S04146600_20140709
12.833284966410746,S04146600_20220803
14.331716662012093,S04146670_20140807
11.714841139863443,S04146690_20200720
16.489228281112567,S04146840_20190605
17.103773139233752,S04146920_20200625
10.6721992487116,S04148525_20190515
13.054470372084397,S04148575_20150710
13.001824212996837,S04148587_20130822
12.562046913409905,S04148590_20210723
14.205989134907743,S04150690_20190429
12.014841038819627,S04150830_20200629
11.900033794501805,S04150830_20210601
13.138417156215413,S04150850_20140711
11.741520637846435,S04150970_20130110
11.515119935028912,S04150970_20140610
12.156534216928446,S04152000_20170724
12.208764600352271,S04152000_20200805
12.576075219913754,S04152500_20130715
11.270126715781068,S04153010_20130710
13.507754990978455,S04153100_20150622
13.190681782189563,S04153200_20140611
12.929161157521952,S04153200_20150710
12.99386157416029,S04153300_20220609
13.093660346308848,S04153500_20140909
13.99963898881901,S04153700_20200805
12.146253606548198,S04154060_20150624
15.013278603924986,S04154200_20120820
14.046872574892413,S04154200_20220718
17.047016828646377,S04158860_20120607
15.528761173736843,S04158860_20210505
16.024111405884618,S04158900_20121001
15.568112642906627,S04158990_20140718
15.90020767348314,S04159100_20140904
15.104222961784748,S04159150_20150708
19.671103842410314,S04159250_20150721
14.71317078193164,S04159900_20121001
15.652369674246168,S04160070_20160616
14.763429723992473,S04160160_20120803
15.747503937468409,S04160190_20120711
16.893759241405654,S04160200_20120820
19.03514909175416,S04160200_20200629
14.29076085318211,S04160250_20130701
13.027064320319175,S04160260_20140616
15.147156641835828,S04160300_20130617
11.108643208326246,S04161500_20130725
11.527432033453387,S04161575_20120628
11.152972200482072,S04162000_20190716
13.123916472561989,S04162000_20200609
6.227008459518766,S04162300_20150528
12.02938387046637,S04162300_20200824
12.112490578164092,S04162958_20150528
13.15816076819696,S04162958_20180724
11.000473685631833,S04162958_20190821
13.209290156981474,S04163025_20200605
15.41466503181276,S04163050_20171012
16.177331332382277,S04163050_20190821
15.012748559266726,S04163465_20160704
14.15205121405235,S04164200_20160704
17.5974387361719,S04164550_20150811
16.246900738018628,S04164758_20140602
13.769644357173558,S04165225_20150625
14.310275258087103,S04165800_20180703
16.60103564556692,S04165800_20200729
13.20878378835138,S04165800_20220727
13.584926407079886,S04166095_20140612
10.378122527039295,S04166095_20190717
13.533511536540459,S04166800_20190717
