SamplingOperations_code,IBD_pred,region
552,16.876044803317136,4
553,15.480105298621329,4
554,18.174856384415683,4
555,18.361408042146422,4
556,17.744945751563236,4
557,15.613047425874479,4
558,12.688945897850582,4
559,16.370801726769944,4
560,18.120132541148635,4
561,16.55125573085411,4
562,17.488056957561277,4
563,17.890688969413524,4
564,17.318605812658,4
565,18.226196889341196,4
566,13.078658795792734,4
567,14.193797808633143,4
568,13.80653982280363,4
569,13.448570200817393,4
570,14.405973340652459,4
571,14.84856853847336,4
572,17.16057704277506,4
573,15.117934999381779,4
574,16.496400142813204,4
575,18.244499788308744,4
576,15.340292232783389,4
577,17.113612065003657,4
578,12.78165025399904,4
579,13.483147769505784,4
580,13.309048015003686,4
581,16.04066867492539,4
582,16.951241905094577,4
583,18.537916336591795,4
584,20.10103141749979,4
585,19.488219651606443,4
586,19.854807496500257,4
587,14.300095968389634,4
588,11.802173353767495,4
589,13.678682262660335,4
590,17.82234608546338,4
591,14.493442424223883,4
592,12.996447944646924,4
593,15.630063193486684,4
594,17.84609742238257,4
595,15.672263614869829,4
3389,19.161003092623712,10
3390,16.817079200388868,10
3391,12.596075733445272,10
3392,15.198627541674798,10
3393,17.449979733673242,10
3394,12.953669884526533,10
3395,11.33090880800873,10
3396,16.023057496131763,10
3397,10.157271967808125,10
3398,11.488350774889796,10
3399,13.56518342660077,10
3400,11.249071965594785,10
3401,14.184388392332684,10
3402,14.580682239541604,10
3403,6.310734074636088,10
3404,7.657748998992744,10
3405,6.2938416169989715,10
3406,12.248174114084957,10
3407,14.126318793912807,10
3408,13.884690014862072,10
3409,11.716649906708692,10
3410,14.64912658821542,10
3411,13.357513543309759,10
3412,14.748465889418831,10
3413,14.097618715553578,10
3414,8.741416817956019,10
3415,13.741143789512318,10
3416,14.9428315479199,10
3417,15.005218490917528,10
3418,13.799302635827411,10
3419,14.485430141470736,10
3420,14.684374151729862,10
3421,15.200053812047898,10
3422,14.7140858553889,10
3423,14.789395136967244,10
3424,12.278213275967099,10
3425,15.140286660470975,10
3426,14.34643484524031,10
3427,14.369680747119306,10
3428,17.737813829124324,10
3429,12.42141051179767,10
3430,12.859968502681276,10
3431,14.595723115522919,10
3432,19.13053760861641,10
3433,12.666955639373857,10
3434,11.502257147569944,10
3435,13.030817098084865,10
3436,12.806806146260396,10
3437,14.08421675299629,10
3438,11.238525573091088,10
3439,12.26493817851678,10
3440,13.24693431308206,10
3441,12.564533511048703,10
3442,14.36323124674799,10
3443,13.245859931683459,10
3444,14.135960189284896,10
3445,14.984384548749787,10
3446,11.051518263822796,10
3447,11.509325094243943,10
3448,14.141122171062833,10
3449,12.877558159464408,10
3450,10.796418873759624,10
3451,12.447147067366366,10
3452,9.178253570268026,10
3453,14.424926180097396,10
3454,13.903496454999772,10
3455,8.75748415360869,10
3456,10.509178838629504,10
3457,10.396543655269172,10
3458,11.265143176524317,10
3459,11.26462893696465,10
3460,11.497796233144,10
3461,10.602765511058253,10
3462,13.536467689567342,10
3463,11.784065097772348,10
3464,11.060828893021696,10
3465,8.91049606931805,10
3466,7.124481446901619,10
3467,15.601792099360821,10
3468,13.401121795825444,10
3469,14.223105796560128,10
3470,13.134953531709165,10
3471,14.489409193346106,10
3472,14.896283513253584,10
3473,15.350962577875046,10
3474,14.160918207049003,10
3475,13.055127872219813,10
3476,11.003226246035942,10
3477,12.601804892497423,10
3478,11.38329122409232,10
3479,11.735942487818303,10
3480,13.019367801766743,10
3481,12.986180987933588,10
3482,13.314234898859567,10
3483,16.242941940298806,10
3484,12.046370954037007,10
3485,16.371660812055506,10
3486,12.570934837731302,10
3487,18.750101263917394,10
3488,15.24835028409244,10
3489,10.207606337242119,10
3490,11.530812319635832,10
3491,13.297776740546585,10
3492,12.171186298549307,10
3493,12.478291666277803,10
3494,15.882561668530203,10
3495,14.831789809867947,10
3496,14.845431092859371,10
3497,15.108348758356154,10
3498,9.407766228100982,10
3499,9.10974885997846,10
3500,12.511103906946541,10
3501,13.681157944867383,10
3502,12.894788839190637,10
3503,9.975567591629694,10
3504,14.719041538623046,10
3505,13.242487923008545,10
3506,12.021952066605873,10
3507,14.158530126358961,10
3508,13.948752968728261,10
3509,13.787405486847561,10
3510,15.013715002274761,10
3511,13.282897749893609,10
3512,14.494290742230891,10
3513,12.418553593006688,10
3514,14.17713211021846,10
3515,9.231038497012312,10
3516,14.915430115977584,10
3517,13.36496771113647,10
3518,15.876268818781663,10
3519,14.764227517945374,10
3520,14.62009156446241,10
3521,14.759175995830729,10
3522,14.103580785910474,10
3523,6.221044641463385,10
3524,10.5504816748862,10
3525,12.91569700919904,10
3526,14.059222825038402,10
3527,14.584896956769343,10
3528,6.662331487931162,10
3529,8.704332450649797,10
3530,11.466809408286275,10
3531,13.200082830202584,10
3532,12.98256629187937,10
3533,13.234128277501487,10
3534,16.958223982882867,10
3535,13.083935880944496,10
3536,13.78399153709853,10
3537,13.251492191552057,10
3538,14.197326094460433,10
3539,14.309311238633285,10
3540,10.18997865534973,10
3541,8.256003671301933,10
3542,12.391712354923072,10
3543,11.358660737616741,10
3544,12.974135981634864,10
3545,11.368427847558644,10
3546,13.404092885517342,10
3547,14.866517060098884,10
3548,11.158083321062648,10
3549,15.408332365293882,10
3550,14.39380209043577,10
3551,15.03937272184143,10
3552,14.074684748638818,10
3553,13.743683915096797,10
3554,12.300304792516098,10
3555,15.194128694753017,10
3556,15.113510283161215,10
3557,12.87812355749859,10
3558,14.986736787174058,10
3559,10.911250365401045,10
3560,9.851261371431573,10
